Validation_MAE,Validation_MAPE
224.319091796875,0.06657037138938904
253.9215087890625,0.08227235823869705
182.42332458496094,0.054173558950424194
174.3326416015625,0.04891613870859146
239.34457397460938,0.07062812149524689
161.03271484375,0.04887571558356285
184.48822021484375,0.0516824796795845
178.89073181152344,0.05101237818598747
132.7076416015625,0.03808413818478584
217.419677734375,0.06277497857809067
192.28140258789062,0.05435638129711151
137.38365173339844,0.04018089175224304
204.783203125,0.06010591238737106
389.69647216796875,0.09998022019863129
684.4696044921875,0.189004585146904
153.05519104003906,0.03850178048014641
174.98776245117188,0.053335629403591156
289.2390441894531,0.08190666139125824
241.8248748779297,0.07043439149856567
148.36788940429688,0.04412534087896347
222.20016479492188,0.0666719377040863
155.73776245117188,0.0422966443002224
102.61558532714844,0.02838844060897827
595.3897094726562,0.16290022432804108
291.337646484375,0.07052713632583618
154.2486572265625,0.038145385682582855
146.01571655273438,0.04579927772283554
280.3647766113281,0.08468751609325409
168.36863708496094,0.05504457652568817
109.69235229492188,0.03431834653019905
175.63473510742188,0.05373605340719223
181.3629608154297,0.05619647353887558
97.32730102539062,0.02935711108148098
146.704833984375,0.045051898807287216
214.5449676513672,0.06466829031705856
361.6718444824219,0.10248013585805893
296.58465576171875,0.09000220149755478
179.0432586669922,0.05265738070011139
108.60177612304688,0.03216814994812012
232.66390991210938,0.07479657232761383
217.21739196777344,0.06771046668291092
181.14561462402344,0.05392231047153473
155.5514678955078,0.04476023465394974
385.83538818359375,0.10848089307546616
270.0689697265625,0.07809053361415863
109.71925354003906,0.03433937579393387
163.63742065429688,0.051890742033720016
181.43370056152344,0.058874066919088364
181.8909912109375,0.05763603374361992
219.63079833984375,0.0646689385175705
152.44879150390625,0.041857004165649414
224.06283569335938,0.06260421872138977
129.00387573242188,0.03684912249445915
111.00011444091797,0.03462599590420723
245.3060302734375,0.08326491713523865
205.18612670898438,0.06591613590717316
290.20733642578125,0.08759306371212006
149.44732666015625,0.043038509786129
165.7138671875,0.04420953616499901
83.711669921875,0.02265126258134842
