Train_MAE,Train_MAPE
202.48971557617188,0.06385164707899094
154.0685272216797,0.04680486023426056
241.20176696777344,0.07650619000196457
141.07684326171875,0.04212363064289093
195.95327758789062,0.061237771064043045
387.1515808105469,0.12399588525295258
243.49990844726562,0.07058248668909073
134.9296112060547,0.03781997784972191
155.47879028320312,0.044051170349121094
147.99057006835938,0.04159221425652504
89.12865447998047,0.024977995082736015
173.98036193847656,0.04831269010901451
372.74835205078125,0.11629603803157806
268.51226806640625,0.07695566862821579
369.4752197265625,0.10394857823848724
312.17523193359375,0.08835788816213608
177.80563354492188,0.048312682658433914
548.7153930664062,0.1583862155675888
194.02293395996094,0.05181097239255905
220.5809783935547,0.0587889738380909
169.23501586914062,0.04619646817445755
109.14937591552734,0.03008701093494892
138.80751037597656,0.03968091681599617
154.09078979492188,0.044714413583278656
393.9991760253906,0.10891523212194443
198.99916076660156,0.05420801788568497
171.9060516357422,0.0448809452354908
441.0736999511719,0.1252000629901886
306.5459899902344,0.08658988773822784
172.56834411621094,0.045874323695898056
181.3215789794922,0.05161320045590401
137.89439392089844,0.04006185755133629
168.26535034179688,0.050855789333581924
189.4071044921875,0.060490984469652176
129.8424530029297,0.042416684329509735
181.0582275390625,0.05685505270957947
167.01309204101562,0.04816412553191185
266.0173645019531,0.08182082325220108
199.83804321289062,0.059353046119213104
310.1925964355469,0.09098491817712784
260.3384704589844,0.07779408991336823
263.2796325683594,0.08060522377490997
180.9103240966797,0.0538812130689621
249.4724578857422,0.07553152740001678
157.9492645263672,0.04772327467799187
233.63052368164062,0.06947560608386993
195.42665100097656,0.05569280683994293
275.3932800292969,0.08375561982393265
156.30809020996094,0.04497556760907173
223.1966552734375,0.06905719637870789
215.83383178710938,0.06692320853471756
131.3867950439453,0.0406193844974041
182.76065063476562,0.05586514621973038
176.75645446777344,0.05220944806933403
224.38824462890625,0.06729254871606827
237.1264190673828,0.06966530531644821
225.42538452148438,0.0676458403468132
136.85145568847656,0.04069419205188751
180.70480346679688,0.05726385861635208
206.87539672851562,0.061846185475587845
201.35391235351562,0.06018344312906265
159.45819091796875,0.04567126929759979
352.5984191894531,0.1077399030327797
250.9547576904297,0.07346247881650925
253.0175323486328,0.07623837888240814
238.3995361328125,0.07471861690282822
166.2222442626953,0.05244218558073044
235.33316040039062,0.07785419374704361
166.6497802734375,0.0724533349275589
155.93357849121094,0.05260803923010826
157.330810546875,0.05354522168636322
123.35018920898438,0.04131760448217392
139.12391662597656,0.04813193157315254
211.68763732910156,0.07110439985990524
314.63421630859375,0.1013842299580574
130.36241149902344,0.04138857498764992
162.3359375,0.05275309458374977
174.15330505371094,0.05907035991549492
211.4286346435547,0.07047248631715775
135.50796508789062,0.04536162316799164
243.66151428222656,0.08956538885831833
192.29486083984375,0.06759245693683624
226.8199920654297,0.08234791457653046
99.2061767578125,0.03318997099995613
129.235107421875,0.04584372788667679
197.05648803710938,0.07232069969177246
320.7859191894531,0.1114126443862915
108.83758544921875,0.0382632240653038
179.68896484375,0.06560002267360687
291.41754150390625,0.1075633093714714
278.9959716796875,0.10092051327228546
198.3944549560547,0.0704616978764534
230.204833984375,0.0845220535993576
184.18898010253906,0.06855186074972153
223.31185913085938,0.07965894788503647
292.7996520996094,0.11444509029388428
309.81298828125,0.12062406539916992
118.75115203857422,0.04126603528857231
232.1708221435547,0.08431699126958847
194.79281616210938,0.07099469751119614
128.05377197265625,0.047847628593444824
84.54540252685547,0.030464863404631615
176.04989624023438,0.06435263156890869
239.17637634277344,0.09490237385034561
166.76634216308594,0.0639713853597641
126.48979187011719,0.047835901379585266
203.05015563964844,0.07572336494922638
124.4173812866211,0.04607041925191879
113.6911849975586,0.0424034409224987
115.04022216796875,0.04338133707642555
125.10730743408203,0.04593824967741966
163.123046875,0.057235393673181534
138.4355010986328,0.052637841552495956
135.9768524169922,0.05014356970787048
147.23199462890625,0.052727680653333664
115.74530792236328,0.04085060954093933
265.6789855957031,0.1047467291355133
222.5826873779297,0.08619163930416107
173.4805908203125,0.06437306106090546
116.97164154052734,0.0424911268055439
67.3310775756836,0.02456515096127987
142.4549102783203,0.05594225972890854
95.20963287353516,0.03544708341360092
172.6593017578125,0.06972655653953552
179.0411376953125,0.06927936524152756
149.91641235351562,0.05469050630927086
108.83605194091797,0.04315640404820442
113.43541717529297,0.04280851408839226
147.76315307617188,0.05342242494225502
118.46796417236328,0.04182848334312439
82.51969909667969,0.030177712440490723
226.07534790039062,0.0863468199968338
185.2288818359375,0.06770581007003784
156.92898559570312,0.056338220834732056
177.68515014648438,0.07072228938341141
150.89190673828125,0.054932769387960434
185.5457763671875,0.06693767011165619
211.16822814941406,0.07732531428337097
276.9255676269531,0.10635629296302795
252.14451599121094,0.0981360524892807
192.76864624023438,0.0713389664888382
136.44467163085938,0.049997713416814804
157.33177185058594,0.0572471097111702
131.06422424316406,0.048491284251213074
214.78659057617188,0.07862017303705215
150.7594757080078,0.05597753822803497
151.8920440673828,0.054900161921978
186.72695922851562,0.06823872774839401
104.3617935180664,0.03685135766863823
132.54177856445312,0.04969491809606552
172.12167358398438,0.060389045625925064
175.21530151367188,0.06170954927802086
142.9066619873047,0.047246381640434265
246.27630615234375,0.08643821626901627
162.21221923828125,0.05073222517967224
210.64559936523438,0.06951170414686203
340.6228942871094,0.11581932008266449
225.5366973876953,0.07696285843849182
219.7479248046875,0.07766477763652802
230.6696319580078,0.07818438857793808
157.26663208007812,0.0552695207297802
114.92859649658203,0.041152238845825195
98.87885284423828,0.03370586037635803
167.41409301757812,0.056633077561855316
161.40228271484375,0.05495944619178772
212.1658172607422,0.0680491253733635
248.7838592529297,0.08269929885864258
129.2165069580078,0.040090303868055344
196.1331787109375,0.0630083903670311
197.4981689453125,0.060960568487644196
190.79637145996094,0.06519079208374023
158.59584045410156,0.04929517209529877
267.6581726074219,0.08414621651172638
398.96502685546875,0.10821253806352615
251.2714385986328,0.07144195586442947
418.3746643066406,0.10977934300899506
144.13548278808594,0.03916648030281067
347.5348815917969,0.09819690883159637
151.1146697998047,0.0406673438847065
187.32211303710938,0.04923981800675392
211.16055297851562,0.05393010750412941
374.73614501953125,0.10301405191421509
262.5865478515625,0.07058636844158173
197.2686309814453,0.054309308528900146
286.4471435546875,0.07572884857654572
