Testing_MSE,Testing_MAPE
76689.34375,0.07165166735649109
27897.2890625,0.054215505719184875
15018.017578125,0.03244578093290329
52635.703125,0.05762561783194542
28415.59765625,0.04500884562730789
18915.58203125,0.0370788648724556
18467.4453125,0.03680713102221489
7143.263671875,0.02054101787507534
9198.2578125,0.022484440356492996
25505.255859375,0.030121421441435814
74794.515625,0.059016358107328415
42475.26171875,0.046778690069913864
43541.375,0.04036574810743332
32176.79296875,0.03501657396554947
30105.2109375,0.02997042052447796
24720.021484375,0.03832632303237915
17717.26953125,0.034918494522571564
10836.703125,0.026203621178865433
15618.7724609375,0.03166517615318298
22163.90625,0.03876753896474838
189661.125,0.07604984939098358
26318.203125,0.035375818610191345
21435.322265625,0.034190595149993896
35389.265625,0.03458477929234505
19298.330078125,0.03365906700491905
45723.5390625,0.05718439817428589
9243.4287109375,0.0200456865131855
5900.53076171875,0.016827762126922607
22692.1640625,0.03925374895334244
14522.0458984375,0.026937425136566162
12654.111328125,0.018142079934477806
23733.4765625,0.029795324429869652
34988.234375,0.04115452989935875
36723.34765625,0.051989421248435974
11051.419921875,0.02907569333910942
20400.310546875,0.0398993119597435
9919.2080078125,0.020256182178854942
33895.74609375,0.035657815635204315
11236.3701171875,0.020555537194013596
25681.37109375,0.028966447338461876
52960.96875,0.04313068836927414
65918.359375,0.05447998642921448
49098.5546875,0.0544024333357811
29781.4375,0.033234983682632446
23060.546875,0.026180166751146317
8115.00927734375,0.015098853036761284
19806.18359375,0.0304782222956419
17492.681640625,0.025797246024012566
12772.828125,0.02082892321050167
24119.26171875,0.041835054755210876
13258.7412109375,0.024974210187792778
42075.6171875,0.037294961512088776
264617.21875,0.05821233615279198
2317957.5,0.3678620457649231
1284365.5,0.27868449687957764
978422.5,0.24526634812355042
309647.0625,0.14357918500900269
40982.0390625,0.05002661049365997
30278.82421875,0.031284406781196594
8441.8251953125,0.018091436475515366
30152.5234375,0.03592357411980629
20068.580078125,0.029931550845503807
19197.7578125,0.030912205576896667
31149.5,0.03435651212930679
12904.53515625,0.03185445815324783
19140.8984375,0.041265130043029785
15839.4794921875,0.03140687942504883
17550.892578125,0.030512697994709015
19433.125,0.03935719281435013
15037.140625,0.0316026397049427
35416.4609375,0.038813356310129166
63603.9921875,0.043254122138023376
79704.921875,0.05244122073054314
56368.046875,0.043772026896476746
104492.53125,0.06865367293357849
73549.5234375,0.05849619209766388
51881.5703125,0.060216598212718964
13598.888671875,0.024493515491485596
115680.7421875,0.07929037511348724
62423.60546875,0.0639941543340683
31275.59375,0.036291614174842834
6566.28076171875,0.017475688830018044
50982.5078125,0.05376225709915161
25069.53125,0.03198670223355293
29942.828125,0.034582801163196564
6699.7314453125,0.023570772260427475
209165.546875,0.09247517585754395
22245.724609375,0.027481671422719955
11200.82421875,0.023173276335000992
19315.083984375,0.03261737897992134
25167.37890625,0.03590124472975731
20180.572265625,0.039090171456336975
7011.80419921875,0.02785826288163662
76595.421875,0.060985174030065536
42059.1640625,0.0563340000808239
33984.37109375,0.0487203449010849
29318.951171875,0.04096066206693649
40967.89453125,0.05117013305425644
36618.9375,0.05772226303815842
27393.03515625,0.059651684015989304
28205.115234375,0.0556991770863533
37518.16796875,0.06481631845235825
49969.85546875,0.05849456787109375
29248.4375,0.05318261310458183
34738.734375,0.047691501677036285
34217.8359375,0.05690422281622887
37216.328125,0.056284643709659576
30070.373046875,0.037610918283462524
15168.91015625,0.028642788529396057
38148.3046875,0.04467174410820007
112403.84375,0.08672653883695602
19240.185546875,0.035433076322078705
14664.52734375,0.037951767444610596
19307.73046875,0.045826591551303864
4499.29296875,0.01758108101785183
19749.259765625,0.03529497608542442
42672.734375,0.04920688271522522
36219.6875,0.050399746745824814
21119.28125,0.037121206521987915
33231.0703125,0.04977522790431976
52059.4765625,0.0738924890756607
3553.42431640625,0.01739421673119068
2544.3076171875,0.013682710938155651
18290.583984375,0.03344384953379631
23872.49609375,0.03822918236255646
17683.31640625,0.03505876660346985
10652.1533203125,0.02680191956460476
16581.0546875,0.04152531921863556
8257.736328125,0.025606727227568626
7579.4404296875,0.022008506581187248
22094.435546875,0.039971668273210526
61541.171875,0.06671890616416931
29166.88671875,0.050920210778713226
7131.75537109375,0.021963484585285187
6439.38037109375,0.025487374514341354
7092.17333984375,0.022371334955096245
10463.3515625,0.025431176647543907
6155.30859375,0.024813901633024216
10835.34375,0.027095943689346313
10484.787109375,0.02584664523601532
35374.30078125,0.058356206864118576
25072.19921875,0.04283279925584793
6008.88037109375,0.023328054696321487
22358.296875,0.03348417580127716
25058.15234375,0.03859024867415428
30813.16015625,0.04685870558023453
27917.474609375,0.04362725466489792
9917.9833984375,0.02806702069938183
11858.3037109375,0.02924465388059616
10612.9912109375,0.033454153686761856
17288.078125,0.03366951644420624
14536.78125,0.030600083991885185
8562.1015625,0.028270982205867767
7066.712890625,0.024857357144355774
18840.09765625,0.042969610542058945
26360.30078125,0.04341563582420349
17562.62890625,0.03983614593744278
13130.12109375,0.02475333958864212
29057.47265625,0.03607591986656189
25100.123046875,0.04124440997838974
15023.255859375,0.03447981923818588
8166.31640625,0.031354740262031555
59956.7734375,0.0668058916926384
12464.7109375,0.025443902239203453
9693.255859375,0.022258762270212173
19532.953125,0.02929386869072914
47797.96484375,0.055388595908880234
94518.0,0.08838991820812225
14980.591796875,0.032986149191856384
19859.19921875,0.03570789843797684
34091.3359375,0.04580344259738922
9593.24609375,0.026631034910678864
31630.779296875,0.04409649595618248
32990.640625,0.04332079738378525
25625.26953125,0.04908769950270653
49891.3828125,0.0629882961511612
24719.42578125,0.04219549521803856
17268.12109375,0.029823608696460724
10116.0185546875,0.02356160245835781
16556.26953125,0.027379799634218216
10382.376953125,0.023452028632164
22582.2890625,0.032737866044044495
44221.8046875,0.053569503128528595
29340.349609375,0.0437941774725914
64677.58984375,0.07523131370544434
21002.865234375,0.03693477809429169
39118.75,0.04578123986721039
28748.427734375,0.040665216743946075
20078.3671875,0.03215177357196808
5407.9931640625,0.015584373846650124
14880.8828125,0.024531688541173935
21915.521484375,0.03799814730882645
22281.33203125,0.03788963705301285
33856.2421875,0.052594877779483795
60700.2734375,0.06076447293162346
37810.796875,0.04927649348974228
16691.62890625,0.03073059767484665
16969.0,0.03212509676814079
16317.5546875,0.03613322973251343
20967.32421875,0.04151252657175064
29016.5078125,0.039085812866687775
30963.75390625,0.04551513120532036
88738.734375,0.059158846735954285
17157.3203125,0.02930428832769394
55404.60546875,0.057005103677511215
19962.958984375,0.033949773758649826
11758.169921875,0.027031708508729935
8479.7265625,0.021319162100553513
11921.0693359375,0.026381395757198334
12858.5419921875,0.02825048565864563
14121.935546875,0.029159899801015854
30068.2734375,0.04446874558925629
14410.884765625,0.028506290167570114
3483.33837890625,0.014065008610486984
14446.5625,0.028190627694129944
3359.696044921875,0.01554502546787262
17353.162109375,0.030577581375837326
17151.068359375,0.04064522683620453
18258.673828125,0.036158785223960876
24371.583984375,0.04745540767908096
11714.349609375,0.02605149708688259
9051.58203125,0.02432829514145851
18167.720703125,0.029654694721102715
16365.8662109375,0.027096468955278397
9472.7783203125,0.02858210913836956
14384.095703125,0.02637312188744545
9691.806640625,0.02126161754131317
13570.548828125,0.024516141042113304
15520.015625,0.02529965341091156
11513.8076171875,0.025709062814712524
18756.1171875,0.03332596272230148
17347.224609375,0.03177016228437424
6546.66943359375,0.018106279894709587
8129.6806640625,0.02001597173511982
20580.32421875,0.0344502292573452
35866.359375,0.05229432135820389
14372.7998046875,0.03130221366882324
7658.7919921875,0.020404022186994553
9626.181640625,0.028533536940813065
30479.26171875,0.04552912339568138
11959.611328125,0.025021452456712723
12884.6748046875,0.02283540926873684
11919.181640625,0.023059915751218796
6732.93896484375,0.0171513631939888
7534.07958984375,0.019382962957024574
6910.048828125,0.019771922379732132
6839.0078125,0.020481139421463013
19392.32421875,0.03497108444571495
12550.265625,0.026739995926618576
12049.2734375,0.03025081753730774
11749.501953125,0.0238486360758543
9470.5849609375,0.019600242376327515
6971.357421875,0.02272636443376541
7907.4375,0.024115992709994316
3918.370849609375,0.014161860570311546
15807.01953125,0.03301117569208145
30335.1875,0.05109734833240509
41887.2265625,0.05398116633296013
26427.00390625,0.042661916464567184
19560.34375,0.03684529662132263
16578.3203125,0.035136379301548004
5035.99169921875,0.01734529435634613
29442.802734375,0.046274662017822266
16159.90234375,0.027135051786899567
31802.724609375,0.04330534487962723
43277.71875,0.05422520637512207
32797.640625,0.037405818700790405
59819.6015625,0.05351368337869644
13949.77734375,0.027254221960902214
31725.0859375,0.04646649584174156
53437.02734375,0.05771387740969658
61550.046875,0.06423356384038925
91660.7109375,0.07666485756635666
18214.421875,0.04709486663341522
46644.359375,0.05274488776922226
48430.26171875,0.054993294179439545
27673.46875,0.03858903795480728
10116.6220703125,0.02101176604628563
7114.94140625,0.01840650662779808
24905.302734375,0.04072971269488335
42449.8828125,0.0536709688603878
27428.490234375,0.047305233776569366
36826.69921875,0.0483546257019043
53768.2734375,0.06167130172252655
22758.875,0.04056728258728981
33357.6953125,0.05065302550792694
17919.94140625,0.03750873729586601
32555.26171875,0.05190887674689293
24659.3828125,0.041432611644268036
48914.3515625,0.053200267255306244
45536.2734375,0.05542076751589775
4213.54296875,0.017728043720126152
14146.6484375,0.031244559213519096
90168.375,0.07219553738832474
72023.5625,0.07337339967489243
34856.4453125,0.054112475365400314
45707.015625,0.06370201706886292
51020.15234375,0.06529328227043152
39649.51953125,0.050000742077827454
48334.77734375,0.06097647175192833
79217.34375,0.07509858161211014
39231.21875,0.06371928751468658
13488.484375,0.032698772847652435
19936.70703125,0.039520882070064545
22633.958984375,0.04238823056221008
61945.94921875,0.0646161288022995
27153.130859375,0.04181069880723953
85548.6015625,0.0789889544248581
53478.796875,0.05884271487593651
21317.345703125,0.0388016551733017
11848.7060546875,0.032858289778232574
56952.88671875,0.06506122648715973
35918.5234375,0.04843854159116745
52759.65625,0.06217297539114952
50107.6796875,0.05896584317088127
42730.109375,0.058458879590034485
14813.34765625,0.034391120076179504
68395.265625,0.06370324641466141
49636.984375,0.05566409230232239
69177.8359375,0.0703016072511673
21391.544921875,0.04095060005784035
97344.546875,0.08574996888637543
107839.203125,0.08924829214811325
64480.29296875,0.07549656927585602
34574.46875,0.054530590772628784
21019.015625,0.037068989127874374
7264.49951171875,0.02226897142827511
91016.921875,0.07284083962440491
59640.91796875,0.06463434547185898
22083.685546875,0.03292003646492958
25358.802734375,0.050922103226184845
4871.1484375,0.020418431609869003
47664.83984375,0.05611949414014816
41659.890625,0.05398314818739891
61217.1015625,0.06446537375450134
85590.3984375,0.07414519786834717
78297.75,0.07595489174127579
46638.9140625,0.07123936712741852
28602.07421875,0.044415563344955444
69189.015625,0.0662812814116478
90431.9375,0.06959939748048782
33653.06640625,0.05247724801301956
17441.56640625,0.03343553468585014
3032.38134765625,0.01378881186246872
127413.515625,0.06745053082704544
41527.1171875,0.05404367297887802
33442.75390625,0.04451161250472069
26150.0625,0.03536153584718704
97999.65625,0.07631060481071472
68031.8828125,0.07162165641784668
9981.6484375,0.028625570237636566
12134.4833984375,0.035433270037174225
104486.3984375,0.08669065684080124
