Training_MSE,Training_MAPE
13817.673828125,0.03401894122362137
26669.125,0.042545612901449203
20888.365234375,0.04259577393531799
59065.07421875,0.06514351814985275
46600.625,0.047574304044246674
20017.58203125,0.03917640447616577
41930.37890625,0.044343918561935425
12660.9169921875,0.03182387724518776
11947.748046875,0.032310374081134796
35545.43359375,0.03866414725780487
81958.8359375,0.048447784036397934
92809.8671875,0.0508120059967041
52345.71875,0.04790569469332695
61530.7890625,0.05940276011824608
52909.6953125,0.06358963251113892
47904.49609375,0.06766016036272049
95212.65625,0.07085955888032913
27903.24609375,0.03257210552692413
39298.8671875,0.04053886979818344
45494.74609375,0.043296243995428085
35310.09375,0.04041800647974014
43038.3828125,0.03850375488400459
34224.44140625,0.04065294936299324
33152.34375,0.04005615413188934
62645.1328125,0.05114491283893585
46903.109375,0.0530012771487236
26700.71875,0.04222286865115166
19243.283203125,0.03152196481823921
38611.2421875,0.0396287702023983
18852.41015625,0.029911883175373077
54755.8203125,0.04583397135138512
95113.71875,0.06126817315816879
178597.9375,0.08975439518690109
40056.2265625,0.040276266634464264
36452.7265625,0.037868112325668335
29507.998046875,0.04087073355913162
70893.0078125,0.0647633895277977
148894.515625,0.08975811302661896
43277.796875,0.04787134379148483
41030.48046875,0.03268726170063019
179106.59375,0.08221731334924698
73625.4375,0.045023705810308456
101663.578125,0.0805729478597641
56836.578125,0.06852186471223831
33554.9453125,0.04284951090812683
95408.078125,0.07577948272228241
91538.671875,0.0555838942527771
160957.890625,0.06349542737007141
107879.078125,0.056848328560590744
106787.140625,0.05553935468196869
56851.078125,0.044432442635297775
59741.79296875,0.05332640931010246
61345.26171875,0.06426626443862915
32396.701171875,0.047173790633678436
80350.6171875,0.07099363207817078
58633.75,0.04229752719402313
28429.10546875,0.03545715659856796
13436.552734375,0.028705446049571037
30485.0546875,0.04772578924894333
69141.1796875,0.05887548252940178
63398.8671875,0.05054057389497757
48294.7109375,0.046795062720775604
120173.78125,0.07336023449897766
104007.703125,0.06120499595999718
41007.95703125,0.04558481276035309
11820.1875,0.029705949127674103
38437.95703125,0.05225173756480217
31966.5,0.037537582218647
13693.9921875,0.023838751018047333
11212.62109375,0.0234530009329319
54146.07421875,0.04560645669698715
73777.765625,0.06788800656795502
59980.875,0.06091436371207237
37401.0703125,0.05027465149760246
29380.443359375,0.03487836569547653
27619.357421875,0.03840656578540802
28689.953125,0.031866781413555145
21984.1640625,0.026797283440828323
42832.1953125,0.04068445786833763
39083.9765625,0.046071626245975494
64105.1015625,0.051172297447919846
39487.5390625,0.03646942228078842
79852.6875,0.04741332679986954
31121.23828125,0.039398930966854095
20489.51171875,0.030975930392742157
32694.708984375,0.04306379705667496
23763.7421875,0.046184465289115906
35297.38671875,0.040074385702610016
25680.419921875,0.037669554352760315
49333.51171875,0.04890972003340721
51123.125,0.049619339406490326
12870.37109375,0.03250625357031822
16879.2890625,0.03331973776221275
20015.33984375,0.04146145284175873
125749.1796875,0.0907321497797966
87153.546875,0.07886959612369537
23088.865234375,0.034111324697732925
47467.3125,0.04842594265937805
13645.8193359375,0.030518196523189545
8554.3193359375,0.027003072202205658
34341.0859375,0.06226200610399246
22731.419921875,0.04804832860827446
37793.15234375,0.052048321813344955
31852.44921875,0.04932130128145218
26428.12890625,0.034010663628578186
39334.328125,0.044254120439291
32020.24609375,0.04166444391012192
32346.29296875,0.04949411749839783
69445.0546875,0.057060129940509796
61035.8046875,0.05511074885725975
31813.115234375,0.043975234031677246
60809.73046875,0.05797480046749115
49834.3046875,0.06426292657852173
69344.109375,0.062273427844047546
69004.140625,0.05034615099430084
26604.1328125,0.0317775160074234
70140.859375,0.05985460802912712
89635.890625,0.071910560131073
65064.5703125,0.04961812123656273
30880.693359375,0.04459644481539726
19982.935546875,0.038366883993148804
7855.3759765625,0.027363959699869156
25633.2578125,0.042133964598178864
13067.6640625,0.03207080066204071
9395.296875,0.02924560382962227
60896.2578125,0.05688001215457916
38719.47265625,0.050753604620695114
26515.552734375,0.04231183975934982
23710.58203125,0.036567918956279755
21240.8515625,0.03505265712738037
45820.44921875,0.05166970193386078
40988.234375,0.04776305705308914
18295.09375,0.037807632237672806
29423.826171875,0.04565071687102318
24553.68359375,0.04286894202232361
34996.79296875,0.05449187755584717
40310.2890625,0.06045524403452873
40840.0625,0.05516309291124344
16169.900390625,0.036055855453014374
18172.6953125,0.03292875736951828
38146.59765625,0.05665914714336395
21490.130859375,0.038466837257146835
10510.33203125,0.035460345447063446
31630.5078125,0.04795108735561371
29926.95703125,0.04921537637710571
27057.794921875,0.04666515439748764
20231.69140625,0.0351850725710392
26786.271484375,0.03972400724887848
30337.57421875,0.05027986317873001
16853.1015625,0.03691112995147705
35827.9140625,0.05950857326388359
13991.3271484375,0.032548196613788605
53561.65234375,0.06293654441833496
19701.15625,0.042049214243888855
26558.515625,0.04465264827013016
17702.037109375,0.03929659724235535
24603.68359375,0.05415654182434082
15546.599609375,0.03690526634454727
26118.53125,0.04407253488898277
23974.28125,0.04005226492881775
34883.421875,0.048182323575019836
39171.46875,0.04772128909826279
39729.03515625,0.04981273040175438
26957.41796875,0.04330733045935631
54713.40234375,0.05747602507472038
17616.34375,0.02752882055938244
39411.28125,0.04513121768832207
33850.9375,0.04616504907608032
33552.16015625,0.03828404098749161
57712.27734375,0.06341423839330673
37071.21875,0.05726931244134903
51191.625,0.04747651517391205
43983.73046875,0.0533381849527359
19524.744140625,0.0385039858520031
69987.890625,0.06270220875740051
147143.640625,0.08591549098491669
43612.8515625,0.05785665661096573
39175.01171875,0.05154738947749138
30382.046875,0.040682386606931686
52057.6953125,0.05531138926744461
27689.28515625,0.03717343509197235
46084.1328125,0.04976068437099457
16121.935546875,0.031953342258930206
15815.75390625,0.03139328211545944
17536.41015625,0.03693073242902756
62474.046875,0.06039334461092949
32025.71484375,0.040743179619312286
59259.13671875,0.06989736109972
19502.951171875,0.03487875685095787
43317.4296875,0.04946475848555565
39568.78515625,0.046066608279943466
84817.8046875,0.06029102951288223
43469.734375,0.0472392737865448
48851.5078125,0.04673880338668823
93866.625,0.05885372310876846
33417.83203125,0.038126662373542786
59630.03125,0.0427233949303627
69909.6640625,0.052165381610393524
43959.75,0.03941988945007324
81540.8671875,0.061536382883787155
53876.6640625,0.04984152317047119
80190.015625,0.07537735998630524
44965.35546875,0.05177957937121391
40613.94921875,0.0424412302672863
61161.21484375,0.056467361748218536
27047.62109375,0.04355922341346741
111179.546875,0.08324439823627472
50821.125,0.04512625187635422
60252.2890625,0.053283609449863434
21320.765625,0.028332559391856194
38377.1953125,0.0383232980966568
33613.60546875,0.03723577782511711
30334.9609375,0.03732170909643173
66494.515625,0.056166477501392365
22126.63671875,0.029972068965435028
114563.15625,0.062276892364025116
91829.171875,0.057189345359802246
89241.5546875,0.060940809547901154
54693.48046875,0.038667865097522736
70465.25,0.046691231429576874
66464.3828125,0.048488717526197433
82219.203125,0.07054895162582397
62039.63671875,0.057452574372291565
42530.453125,0.04384605586528778
68295.078125,0.05907547101378441
68736.7421875,0.07529276609420776
29162.2265625,0.03831147029995918
62182.09375,0.044091563671827316
14720.4296875,0.02436205744743347
52840.05859375,0.045211829245090485
45367.109375,0.0435706190764904
67386.671875,0.049427639693021774
35926.6015625,0.04617377370595932
28878.53515625,0.040487609803676605
51584.4921875,0.04161478206515312
65583.59375,0.048006147146224976
34640.9921875,0.04295092821121216
36235.83203125,0.03554007038474083
54812.74609375,0.044039037078619
32505.60546875,0.038683049380779266
54285.4375,0.051192596554756165
53629.05859375,0.04995773360133171
21438.490234375,0.02883647382259369
25698.037109375,0.03164016082882881
11021.9755859375,0.025734838098287582
52126.85546875,0.0473281666636467
51102.71484375,0.048831723630428314
35084.9296875,0.03769177943468094
64668.5703125,0.0498509518802166
56733.48046875,0.04748405143618584
28066.73046875,0.03417445719242096
24946.390625,0.03806955739855766
42054.796875,0.035967156291007996
24305.80859375,0.03492290899157524
18674.203125,0.03669678419828415
29650.0234375,0.04337654262781143
70719.609375,0.06495343148708344
14625.8984375,0.026959901675581932
21897.27734375,0.02940642647445202
13739.9091796875,0.027328528463840485
31187.8359375,0.042445819824934006
18936.435546875,0.036171428859233856
44905.25,0.04571777582168579
35046.921875,0.04551294073462486
27984.01171875,0.044881340116262436
15717.501953125,0.03232058510184288
53573.8671875,0.04338546097278595
24158.37109375,0.04162853956222534
50783.88671875,0.05188107490539551
16347.146484375,0.03291637450456619
38152.890625,0.050711147487163544
51398.12109375,0.061348557472229004
31588.67578125,0.04937274008989334
65450.6796875,0.055577944964170456
22217.224609375,0.030655648559331894
18264.427734375,0.03236205875873566
47269.03125,0.04959993064403534
46328.859375,0.053774308413267136
48383.5859375,0.044669702649116516
83553.359375,0.07569422572851181
28910.5625,0.0451260469853878
29656.734375,0.04470382258296013
26313.208984375,0.039891306310892105
30297.97265625,0.039224155247211456
48645.94921875,0.04321904480457306
13477.85546875,0.02435884438455105
29363.68359375,0.040169745683670044
31490.865234375,0.0358579158782959
42607.8828125,0.04949815198779106
36126.42578125,0.0500347875058651
68683.265625,0.06344228982925415
23626.271484375,0.034467052668333054
12285.349609375,0.027474556118249893
22693.3359375,0.03724119812250137
13880.3427734375,0.027205299586057663
16353.8828125,0.03288327902555466
14263.9140625,0.031146159395575523
15205.126953125,0.030759384855628014
35321.40625,0.04714290425181389
36489.453125,0.04901730641722679
20366.69921875,0.03137410432100296
43524.1015625,0.05681249499320984
35933.95703125,0.061267055571079254
28327.296875,0.041107967495918274
26036.685546875,0.04011140391230583
29917.0234375,0.03885993734002113
20918.03515625,0.033696070313453674
70298.2890625,0.06720687448978424
25924.28515625,0.03728103265166283
45274.1640625,0.05606925114989281
24492.216796875,0.04195879027247429
25898.76171875,0.041009560227394104
25073.6640625,0.03923453390598297
34453.83203125,0.050478752702474594
20748.888671875,0.03547977656126022
25656.912109375,0.03978610783815384
43043.71484375,0.06367123872041702
53925.33984375,0.06409946829080582
32764.03125,0.04663088172674179
19333.5390625,0.03472818434238434
23406.8515625,0.03650786727666855
26321.5,0.03778667002916336
32207.79296875,0.05100134015083313
21765.79296875,0.0345044806599617
25133.365234375,0.0555429607629776
10588.537109375,0.02284030243754387
26879.060546875,0.05213083326816559
26859.9375,0.040828898549079895
23377.107421875,0.03430335968732834
27421.421875,0.04462028294801712
30860.0,0.05390702933073044
24020.11328125,0.0400557816028595
6906.48779296875,0.02188650146126747
32966.7578125,0.04494725912809372
27813.5234375,0.04309467971324921
62843.75,0.06650552153587341
33463.51171875,0.032919786870479584
32482.763671875,0.055671434849500656
25974.828125,0.05121425539255142
21635.779296875,0.04128284379839897
60156.2109375,0.05712099373340607
20490.849609375,0.038334399461746216
28076.576171875,0.042789675295352936
18588.80078125,0.034431200474500656
29309.0703125,0.05061560869216919
11442.18359375,0.02971472591161728
33742.25,0.04803525656461716
29157.37109375,0.04363143444061279
21546.1796875,0.04217366501688957
19587.72265625,0.03270464390516281
45810.296875,0.06191561743617058
56820.30859375,0.07068176567554474
12573.822265625,0.028389129787683487
17253.001953125,0.036427997052669525
19950.517578125,0.039474207907915115
17457.3671875,0.03287624940276146
71343.875,0.06945051997900009
38646.04296875,0.04576738923788071
32442.990234375,0.04115119203925133
51381.046875,0.05967416614294052
57995.2890625,0.06440005451440811
61107.765625,0.06525392830371857
50299.7421875,0.04460340738296509
47259.58984375,0.0636054053902626
109703.828125,0.07899543642997742
82129.203125,0.07677087187767029
19541.029296875,0.0381229966878891
70152.7421875,0.07504037022590637
56752.57421875,0.06050768122076988
34217.9765625,0.04530873894691467
7353.0615234375,0.020634574815630913
52904.68359375,0.046501509845256805
38921.9453125,0.049367647618055344
22954.94140625,0.0391232967376709
33294.8515625,0.04963189363479614
14601.18359375,0.03339588642120361
18507.375,0.031292885541915894
79504.125,0.06727306544780731
59189.7734375,0.05491621047258377
25006.66796875,0.040995243936777115
24101.13671875,0.034541212022304535
32369.10546875,0.03260791301727295
125520.359375,0.07179514318704605
37594.30078125,0.03736690804362297
74853.2578125,0.05563320964574814
39842.109375,0.057316914200782776
39282.85546875,0.06315651535987854
40650.515625,0.06609503924846649
47135.0625,0.055907100439071655
55389.0625,0.05525407940149307
31002.109375,0.0421784482896328
59608.37109375,0.05379775911569595
57756.859375,0.05456003546714783
34001.98828125,0.03357614576816559
82865.9609375,0.04410907253623009
89492.140625,0.0443149134516716
190758.875,0.09227108955383301
100955.75,0.05422190576791763
79171.71875,0.049688827246427536
27491.02734375,0.027175486087799072
53763.10546875,0.05378807708621025
19611.50390625,0.029980627819895744
16266.859375,0.024659063667058945
56095.30859375,0.04296420142054558
37954.8671875,0.035462211817502975
41647.60546875,0.04138737916946411
47600.4375,0.04237155243754387
73828.640625,0.0639081820845604
72991.640625,0.05695516616106033
58435.375,0.04326826333999634
76073.953125,0.039868295192718506
59574.02734375,0.04208693653345108
50516.18359375,0.04522417485713959
53695.52734375,0.04837968945503235
38680.81640625,0.04693455994129181
35410.65234375,0.0547553151845932
73031.359375,0.04867374897003174
157066.9375,0.06445491313934326
115933.03125,0.07093120366334915
34007.43359375,0.028931990265846252
76345.2421875,0.04528442770242691
90890.625,0.06362400203943253
26051.65234375,0.030199404805898666
13875.04296875,0.02609071508049965
84501.8984375,0.054472796618938446
44021.71484375,0.036313921213150024
95200.3125,0.049044400453567505
123514.5625,0.06029331311583519
33100.40625,0.03384123370051384
86560.75,0.06112346798181534
82406.40625,0.05680425465106964
23099.484375,0.025734715163707733
74600.21875,0.0482046902179718
103474.171875,0.04797141253948212
21440.1953125,0.026208076626062393
44303.43359375,0.043656811118125916
36187.17578125,0.04354323074221611
64612.65234375,0.05692456290125847
142136.9375,0.0736394077539444
68462.546875,0.03584280237555504
28710.404296875,0.0292673259973526
60439.58984375,0.04303629323840141
99394.796875,0.059913910925388336
63521.3203125,0.06055191904306412
25558.51171875,0.033911582082509995
27668.34375,0.03879370912909508
91322.84375,0.07558382302522659
28370.365234375,0.03931018337607384
24888.287109375,0.03294540196657181
16777.953125,0.029879732057452202
28798.3359375,0.048814937472343445
29214.00390625,0.033472154289484024
43124.328125,0.031507596373558044
98842.5,0.04102516174316406
45874.9453125,0.030868619680404663
111880.78125,0.05447869002819061
48897.25,0.05977253615856171
54429.5390625,0.05587887018918991
46380.0703125,0.03816229850053787
65832.625,0.043123602867126465
67834.484375,0.055700864642858505
174129.0625,0.07563520967960358
55172.3359375,0.04616129398345947
23451.12109375,0.04513990506529808
36171.453125,0.04949368163943291
66035.71875,0.07515979558229446
31722.771484375,0.0465419702231884
63127.66796875,0.04697195813059807
48241.0859375,0.040433384478092194
50764.99609375,0.040297262370586395
46722.44921875,0.05756564438343048
80487.8984375,0.06478771567344666
61903.32421875,0.04366894066333771
89080.0,0.049099184572696686
50707.33984375,0.0445854589343071
39373.8125,0.043911151587963104
24255.193359375,0.0405806265771389
20761.197265625,0.03989198058843613
20547.263671875,0.038993559777736664
32503.62109375,0.05557088553905487
89649.8125,0.07008209824562073
66189.7578125,0.06155284494161606
33112.05078125,0.04825020954012871
29903.453125,0.04636019468307495
12012.7216796875,0.03127177059650421
28669.099609375,0.05513102561235428
22723.419921875,0.042638443410396576
28346.02734375,0.03843245655298233
27555.65625,0.041483521461486816
34128.18359375,0.04743565246462822
19072.5,0.038507238030433655
39867.7109375,0.04575153440237045
19088.798828125,0.03796631097793579
18290.068359375,0.03597559407353401
24149.33203125,0.033739861100912094
18473.158203125,0.03551514446735382
36643.8515625,0.0401560440659523
27472.015625,0.04657621681690216
23317.943359375,0.047732945531606674
21080.556640625,0.04490436613559723
30790.498046875,0.05093563348054886
20513.529296875,0.04015074670314789
26642.23046875,0.04088406264781952
23595.09375,0.04240023344755173
16786.53515625,0.03498026728630066
13476.74609375,0.03507056087255478
19119.78125,0.039193980395793915
44935.40234375,0.05239800736308098
36017.61328125,0.05591373145580292
20504.73828125,0.03952410817146301
17851.666015625,0.03595154359936714
38638.2109375,0.05320177599787712
52141.046875,0.0656045526266098
32159.88671875,0.048072993755340576
13417.12890625,0.02828744612634182
42115.1875,0.058593329042196274
22424.62890625,0.03927977755665779
21507.37890625,0.03932500630617142
23099.349609375,0.04283103346824646
18950.55078125,0.041196271777153015
24814.68359375,0.04839908331632614
25254.583984375,0.03655104711651802
42084.0625,0.04296009987592697
36156.9609375,0.050228334963321686
26315.96484375,0.03918451815843582
28340.7578125,0.03812113404273987
26789.0234375,0.044511690735816956
13295.5234375,0.02931024879217148
34916.140625,0.049672942608594894
32345.05859375,0.0409470833837986
15867.1396484375,0.03300705924630165
16895.16015625,0.031339503824710846
14256.4130859375,0.028498336672782898
16912.8828125,0.036396488547325134
24093.609375,0.03629714995622635
55866.640625,0.05525664612650871
21514.892578125,0.035761017352342606
70432.4453125,0.06494774669408798
115659.015625,0.06543467938899994
204298.46875,0.09755279868841171
58658.078125,0.05713174492120743
22385.607421875,0.03715053200721741
48624.0,0.050308357924222946
33486.234375,0.04551027715206146
12931.6591796875,0.025122229009866714
43020.43359375,0.05115737020969391
29854.162109375,0.03424352407455444
20165.83984375,0.03898292034864426
9805.96484375,0.02701238915324211
16031.5615234375,0.033856578171253204
36602.734375,0.0504925400018692
37943.1171875,0.04746197909116745
27877.857421875,0.04003572836518288
14739.3740234375,0.0294279083609581
30695.044921875,0.03441666066646576
28034.380859375,0.03813694790005684
12777.283203125,0.025073543190956116
25903.083984375,0.03646916523575783
27547.421875,0.03953684866428375
54960.3984375,0.0470304861664772
39197.09375,0.042371369898319244
57144.2578125,0.06075913831591606
77436.5625,0.07323716580867767
41942.84375,0.04092535004019737
61914.88671875,0.0564228892326355
50676.8515625,0.047403737902641296
29871.04296875,0.04324335604906082
64093.296875,0.061064209789037704
23784.115234375,0.04817789047956467
25814.896484375,0.042144350707530975
33527.31640625,0.04470900446176529
124725.671875,0.08165955543518066
85724.4765625,0.06724794954061508
42697.1953125,0.05244601517915726
62766.296875,0.06009434908628464
17102.8203125,0.03629704564809799
21283.26953125,0.035759661346673965
48305.02734375,0.047718729823827744
