Training_MAE,Training_MAPE
156.45814514160156,0.04472040757536888
206.435302734375,0.060256391763687134
186.7653045654297,0.05569478124380112
179.9365692138672,0.05069848150014877
110.20086669921875,0.029307736083865166
128.22894287109375,0.033530913293361664
175.7948455810547,0.045143481343984604
100.06196594238281,0.024521423503756523
98.23741912841797,0.02431836538016796
137.01776123046875,0.03928421065211296
191.9010467529297,0.05817003175616264
129.58926391601562,0.040184542536735535
109.36531066894531,0.03136575594544411
150.57130432128906,0.04404720664024353
99.60926818847656,0.02786277048289776
174.03076171875,0.049524616450071335
159.95489501953125,0.04515291750431061
137.5400390625,0.04115206375718117
144.79164123535156,0.043829545378685
146.97308349609375,0.04768741875886917
171.19638061523438,0.056760646402835846
198.34423828125,0.0608726404607296
169.46803283691406,0.04710882902145386
100.55303192138672,0.029147667810320854
146.03990173339844,0.04418077692389488
148.56393432617188,0.04412248358130455
105.90478515625,0.032564494758844376
129.44842529296875,0.04036888852715492
104.47410583496094,0.031190065667033195
108.8067626953125,0.028625667095184326
106.5295639038086,0.030007097870111465
120.85433959960938,0.03422192484140396
96.11898040771484,0.026844963431358337
68.86183166503906,0.01991395652294159
112.24190521240234,0.03292878717184067
74.70863342285156,0.02180936001241207
172.04083251953125,0.047384113073349
145.45806884765625,0.04295290261507034
163.20901489257812,0.04745998978614807
94.72340393066406,0.024340247735381126
135.27352905273438,0.03754766657948494
207.5092010498047,0.06047617644071579
151.2869110107422,0.04361338168382645
83.67943572998047,0.02266766130924225
96.33079528808594,0.02709653601050377
75.60693359375,0.02166149392724037
81.67662048339844,0.02277812734246254
131.1283416748047,0.038934387266635895
157.82577514648438,0.051439814269542694
107.32051086425781,0.03482644259929657
133.80059814453125,0.03987380862236023
137.62997436523438,0.042654022574424744
155.95848083496094,0.049696825444698334
183.804443359375,0.06162601336836815
134.65867614746094,0.048000358045101166
199.8685302734375,0.06856077164411545
97.69342041015625,0.03106631711125374
137.1007843017578,0.04270900785923004
177.2300262451172,0.05795600265264511
154.04380798339844,0.049179863184690475
145.11680603027344,0.04190550744533539
