Training_MAE,Training_MAPE
241.5321502685547,0.075733982026577
284.93768310546875,0.08524487912654877
330.97003173828125,0.1071840226650238
328.1166687011719,0.10426854342222214
276.1348571777344,0.08272027969360352
330.55633544921875,0.09616729617118835
277.92266845703125,0.07927266508340836
370.097900390625,0.09984027594327927
315.06622314453125,0.08233539760112762
298.736328125,0.09495401382446289
351.8473815917969,0.11939901113510132
277.57159423828125,0.09908409416675568
265.25360107421875,0.08392173051834106
229.387939453125,0.07423090934753418
333.726806640625,0.10366421937942505
288.9781494140625,0.08674781769514084
321.2318420410156,0.1004566177725792
307.3359680175781,0.09867116063833237
314.25146484375,0.10195168107748032
201.95199584960938,0.07052454352378845
200.2518768310547,0.07214940339326859
337.42071533203125,0.11274634301662445
338.4298095703125,0.10471116751432419
297.12615966796875,0.09548082947731018
264.2729797363281,0.08303603529930115
322.26300048828125,0.10587289184331894
254.24313354492188,0.08657737076282501
198.45346069335938,0.06814035028219223
310.6400451660156,0.09811412543058395
301.56231689453125,0.08629727363586426
196.52171325683594,0.05656757205724716
296.6130065917969,0.09139098972082138
282.2345275878906,0.08543934673070908
265.7230224609375,0.08350954949855804
286.8720703125,0.09320096671581268
269.43359375,0.09008117765188217
323.857666015625,0.09814181923866272
184.46578979492188,0.05783361941576004
233.2318572998047,0.0728122889995575
191.24600219726562,0.05255293473601341
124.24044799804688,0.03881847858428955
230.1854248046875,0.07093770056962967
263.8560791015625,0.08147823810577393
293.5282287597656,0.08813881129026413
283.85235595703125,0.08652003854513168
261.6034851074219,0.08458786457777023
273.5245361328125,0.08506466448307037
155.27452087402344,0.05162147805094719
213.092529296875,0.08344732969999313
208.71360778808594,0.07812053710222244
190.4481658935547,0.06036290526390076
193.908935546875,0.06258495151996613
225.5546112060547,0.07832950353622437
210.2046356201172,0.07460275292396545
195.73587036132812,0.07456625998020172
153.19119262695312,0.05853142589330673
247.7244873046875,0.08190959692001343
294.18670654296875,0.10160454362630844
256.0487060546875,0.08900662511587143
179.965087890625,0.0642957016825676
153.54324340820312,0.04928216338157654
198.5383758544922,0.06196664273738861
186.58062744140625,0.05624055117368698
206.4168701171875,0.06154152750968933
261.6722106933594,0.08198818564414978
252.85110473632812,0.08899009227752686
244.00201416015625,0.09127369523048401
302.5271911621094,0.10139989852905273
255.66793823242188,0.07850554585456848
155.57925415039062,0.04778140410780907
280.203369140625,0.08258078247308731
213.68356323242188,0.0638594925403595
156.25234985351562,0.04488609358668327
236.56167602539062,0.07058873027563095
270.8422546386719,0.08488857001066208
255.40298461914062,0.08468937128782272
172.4246063232422,0.059200599789619446
249.8885955810547,0.0842232033610344
231.015869140625,0.07926599681377411
211.4800262451172,0.07365670055150986
201.557861328125,0.06044190376996994
244.3304443359375,0.07528360933065414
250.8671112060547,0.09205740690231323
166.5986328125,0.05747143179178238
300.2506408691406,0.09782376885414124
208.21127319335938,0.06686004996299744
199.2148895263672,0.06852205842733383
224.8392333984375,0.07886041700839996
213.6667938232422,0.06916125118732452
196.4275360107422,0.06613501906394958
167.1263427734375,0.06284444779157639
337.1499328613281,0.1260548233985901
271.5177001953125,0.09340506047010422
203.06484985351562,0.0698380395770073
299.9869689941406,0.0994391068816185
228.195068359375,0.07829657196998596
227.6077117919922,0.08597631752490997
156.98492431640625,0.06242036819458008
239.6585693359375,0.09063580632209778
129.081787109375,0.0474538616836071
182.18118286132812,0.06533396244049072
151.4248504638672,0.05670090764760971
91.96312713623047,0.03450523316860199
112.50911712646484,0.045600198209285736
135.31846618652344,0.0546521358191967
102.65359497070312,0.0381673201918602
126.1357421875,0.047203004360198975
146.736572265625,0.05298943817615509
179.280517578125,0.06333976984024048
176.89215087890625,0.06194360554218292
140.31881713867188,0.053637534379959106
109.55413055419922,0.04435992240905762
244.54013061523438,0.09253466129302979
198.195068359375,0.06951407343149185
216.59011840820312,0.0781274139881134
209.7916259765625,0.07528286427259445
203.36148071289062,0.07188141345977783
96.84022521972656,0.034738097339868546
87.35124206542969,0.035096243023872375
236.219482421875,0.08887871354818344
206.564208984375,0.07345697283744812
79.01777648925781,0.02862803265452385
186.91195678710938,0.06983926892280579
207.15744018554688,0.0726575255393982
165.291259765625,0.06481976062059402
147.17552185058594,0.060826580971479416
191.10784912109375,0.07163237035274506
169.72927856445312,0.060006748884916306
190.08677673339844,0.06822970509529114
199.8206024169922,0.07326263189315796
162.43338012695312,0.05916230008006096
209.2788543701172,0.08314444124698639
130.17259216308594,0.05152977630496025
227.16558837890625,0.08425595611333847
131.61520385742188,0.048363491892814636
212.55618286132812,0.06810706853866577
171.8743896484375,0.047703780233860016
127.84616088867188,0.03297301381826401
155.2834930419922,0.053407128900289536
197.1231689453125,0.07938098162412643
318.8288879394531,0.11792018264532089
224.52255249023438,0.07967723906040192
207.876708984375,0.07391706109046936
249.6265869140625,0.08873993158340454
226.81277465820312,0.0814606100320816
123.59097290039062,0.0479465089738369
110.6294174194336,0.044313251972198486
143.72897338867188,0.05655656009912491
196.23583984375,0.07081326097249985
275.36883544921875,0.09820537269115448
