Training_MAE,Training_MAPE
500.6492919921875,0.13590538501739502
663.37744140625,0.1804567277431488
750.2640380859375,0.2159162014722824
752.7330322265625,0.2229958027601242
763.7276611328125,0.22081208229064941
744.2875366210938,0.2034212052822113
737.5821533203125,0.20219236612319946
764.8740234375,0.22158509492874146
494.4136657714844,0.14521518349647522
544.786376953125,0.17245642840862274
382.8968200683594,0.12042725086212158
239.94644165039062,0.07396837323904037
491.8059997558594,0.18776826560497284
305.8243103027344,0.09433241933584213
553.8801879882812,0.15472590923309326
470.5826110839844,0.13113856315612793
537.2630615234375,0.161002516746521
417.8631286621094,0.12182021141052246
514.6615600585938,0.16118623316287994
286.6748046875,0.09545882791280746
261.2046203613281,0.08773478865623474
258.3076171875,0.08392622321844101
275.39300537109375,0.08413079380989075
235.29501342773438,0.07270512729883194
326.4108581542969,0.09691835939884186
300.735595703125,0.08598598092794418
207.40823364257812,0.06490352749824524
314.4430847167969,0.1079573854804039
246.2786865234375,0.07753054797649384
293.4454040527344,0.08599743247032166
380.9139404296875,0.11650413274765015
345.82403564453125,0.10354246944189072
463.5826110839844,0.145568385720253
200.1764373779297,0.056067951023578644
261.43865966796875,0.07921698689460754
391.052490234375,0.12870407104492188
363.5340576171875,0.1050635501742363
478.9083251953125,0.1386653035879135
474.36517333984375,0.14819711446762085
293.14697265625,0.08308343589305878
210.2278289794922,0.062299467623233795
215.31297302246094,0.06798204779624939
658.6982421875,0.20003710687160492
301.41754150390625,0.09296973049640656
219.8883514404297,0.06471537053585052
198.7044677734375,0.06344734132289886
310.97564697265625,0.10358410328626633
223.48818969726562,0.07404106855392456
211.46299743652344,0.06429623067378998
161.40199279785156,0.05194726586341858
334.1741943359375,0.11685474216938019
300.46380615234375,0.09606501460075378
304.4136657714844,0.1102094054222107
375.8192138671875,0.1137303039431572
285.7546081542969,0.08915631473064423
286.8524169921875,0.09576290845870972
302.47564697265625,0.09714542329311371
288.5357666015625,0.097770094871521
268.512451171875,0.09452572464942932
141.8536834716797,0.047519244253635406
296.1147155761719,0.09894481301307678
174.938232421875,0.05692736804485321
192.81246948242188,0.06474946439266205
235.29965209960938,0.07224772870540619
323.34918212890625,0.10411494970321655
333.74755859375,0.106713205575943
325.4416809082031,0.10096438974142075
179.3292694091797,0.0560101680457592
108.3709945678711,0.03320428729057312
204.48580932617188,0.06309768557548523
227.04507446289062,0.07925916463136673
323.0645446777344,0.106151282787323
323.5389709472656,0.09990936517715454
184.06668090820312,0.05750754103064537
236.4036102294922,0.08063878864049911
201.92459106445312,0.06241846829652786
291.15911865234375,0.09036272019147873
238.76840209960938,0.07514175027608871
209.567626953125,0.06752278655767441
379.3393249511719,0.11902475357055664
301.3440856933594,0.09498506039381027
283.1895751953125,0.10072186589241028
182.16075134277344,0.060111477971076965
146.4752960205078,0.047487713396549225
321.7776794433594,0.10469883680343628
325.17596435546875,0.11034487187862396
185.95628356933594,0.06542135030031204
174.01596069335938,0.06118065118789673
189.63986206054688,0.06637159734964371
309.5964050292969,0.10080486536026001
309.70562744140625,0.09733496606349945
229.08642578125,0.07873928546905518
307.961669921875,0.10319924354553223
318.2380065917969,0.10409950464963913
279.72003173828125,0.09830089658498764
224.42259216308594,0.06880272179841995
291.38720703125,0.09566613286733627
304.09197998046875,0.09229350090026855
184.35531616210938,0.05738060921430588
204.22030639648438,0.06906959414482117
391.8256530761719,0.12156409025192261
211.7662811279297,0.07211528718471527
187.6342010498047,0.06269924342632294
503.5789794921875,0.15554502606391907
313.4390869140625,0.09879320114850998
246.9651336669922,0.07672126591205597
246.02232360839844,0.08472447842359543
186.0895233154297,0.05977197736501694
256.7025451660156,0.09132044017314911
299.2109375,0.09811683744192123
347.83624267578125,0.10763659328222275
344.1166687011719,0.10839464515447617
392.2314453125,0.12349347770214081
382.028076171875,0.122788205742836
193.18679809570312,0.06772498786449432
285.5585632324219,0.09635647386312485
251.72506713867188,0.0871894583106041
403.5511474609375,0.14313608407974243
254.69285583496094,0.09188419580459595
239.0365447998047,0.08356817811727524
362.8468933105469,0.12326481193304062
409.0127868652344,0.1265743225812912
251.303466796875,0.07344008982181549
323.7623596191406,0.10006939619779587
299.3117370605469,0.10430853068828583
156.46124267578125,0.05840064212679863
247.31591796875,0.08961673080921173
314.9169921875,0.09976645559072495
274.3302917480469,0.08734416961669922
198.37554931640625,0.06257901340723038
289.2606201171875,0.09245400130748749
228.75717163085938,0.08111777901649475
374.46234130859375,0.12865188717842102
263.52154541015625,0.09525256603956223
288.79705810546875,0.09056683629751205
248.70645141601562,0.07798808068037033
212.40444946289062,0.07437703758478165
396.348876953125,0.12395739555358887
259.5104675292969,0.09228917956352234
271.2689208984375,0.10114466398954391
257.0322570800781,0.09115546941757202
239.3839111328125,0.0778605192899704
270.99456787109375,0.09290950745344162
399.31610107421875,0.11622580140829086
230.4904022216797,0.0656481385231018
365.337646484375,0.11803527921438217
442.75726318359375,0.17221663892269135
417.61444091796875,0.14383988082408905
480.4435729980469,0.146021768450737
376.354736328125,0.11393051594495773
237.33377075195312,0.07604962587356567
334.8907775878906,0.10722605884075165
540.0504150390625,0.1689559519290924
481.6905212402344,0.19336280226707458
192.70025634765625,0.07412493228912354
201.21795654296875,0.06985587626695633
207.05259704589844,0.07149472832679749
239.35601806640625,0.07833706587553024
257.952880859375,0.07855395972728729
210.20614624023438,0.06719577312469482
284.6963806152344,0.11270471662282944
267.8369445800781,0.10161818563938141
222.35604858398438,0.07141146808862686
223.3463592529297,0.0686383917927742
371.2701110839844,0.10418140888214111
238.00146484375,0.07223533093929291
289.6849365234375,0.0934559553861618
413.834716796875,0.1493316888809204
756.1734619140625,0.24152755737304688
531.3323974609375,0.14769500494003296
331.0233154296875,0.09352954477071762
420.205078125,0.1188359260559082
343.6486511230469,0.10251489281654358
243.0677947998047,0.08632354438304901
407.0870361328125,0.1493852287530899
399.76324462890625,0.13865500688552856
261.49761962890625,0.07739405333995819
239.14297485351562,0.07229476422071457
362.77557373046875,0.10238361358642578
338.1569519042969,0.08589860051870346
808.5138549804688,0.2502020299434662
1374.8662109375,0.46181783080101013
1710.3255615234375,0.5304942727088928
1009.1478881835938,0.25981488823890686
590.7523193359375,0.14577655494213104
676.1696166992188,0.16248653829097748
664.6578979492188,0.17155365645885468
280.67645263671875,0.09093929827213287
326.1062316894531,0.12027259916067123
577.989013671875,0.1924915909767151
468.61480712890625,0.11860834062099457
533.154052734375,0.1431020200252533
342.3555603027344,0.09515689313411713
360.56396484375,0.10130700469017029
588.1082763671875,0.19194065034389496
1028.519775390625,0.3653394877910614
1240.486083984375,0.38782548904418945
762.3126831054688,0.19244545698165894
575.1695556640625,0.16580212116241455
262.7420349121094,0.07605906575918198
283.3968505859375,0.08336897194385529
307.9960021972656,0.10751443356275558
722.5994873046875,0.2689703404903412
964.5353393554688,0.32377180457115173
572.6266479492188,0.1406712383031845
562.0775146484375,0.14850489795207977
580.8295288085938,0.15366122126579285
512.0054931640625,0.1267218291759491
784.94970703125,0.2458748072385788
902.5107421875,0.3344894349575043
576.614501953125,0.20307764410972595
368.38671875,0.10242211818695068
420.84710693359375,0.11408364772796631
565.0806884765625,0.13201211392879486
653.537841796875,0.16023480892181396
880.3104248046875,0.3016664385795593
1198.01123046875,0.41946229338645935
1187.4434814453125,0.36885520815849304
781.521484375,0.18736033141613007
798.7826538085938,0.20015311241149902
687.791015625,0.170765683054924
492.9046325683594,0.1216757744550705
797.1463623046875,0.2727046012878418
892.7872924804688,0.3325960040092468
760.3453369140625,0.2680268883705139
594.949951171875,0.1590093970298767
441.259765625,0.11001521348953247
505.052001953125,0.1222638338804245
604.9365234375,0.1488400399684906
930.9754638671875,0.3036577105522156
821.1527099609375,0.3195841312408447
453.67474365234375,0.1575220674276352
323.0406494140625,0.0919681191444397
388.603759765625,0.10488338768482208
232.18252563476562,0.06443116068840027
245.2171630859375,0.07043439894914627
298.3831787109375,0.10059352219104767
490.2444763183594,0.17643579840660095
834.7372436523438,0.2644708454608917
763.9495849609375,0.1779809445142746
1017.3583984375,0.23992416262626648
866.8473510742188,0.20970134437084198
473.65869140625,0.12677279114723206
402.7011413574219,0.1375693678855896
563.15185546875,0.20659063756465912
685.3050537109375,0.18321506679058075
755.7174072265625,0.1791553944349289
765.3263549804688,0.19285450875759125
836.8458862304688,0.20380954444408417
543.9953002929688,0.15832675993442535
410.21923828125,0.14473557472229004
279.6692810058594,0.10512935370206833
286.88861083984375,0.10681884735822678
351.49151611328125,0.11131447553634644
377.711669921875,0.10842359066009521
408.001708984375,0.11953472346067429
357.8053894042969,0.10378733277320862
487.4942321777344,0.1621529459953308
635.5284423828125,0.22354041039943695
586.3082275390625,0.1976500004529953
350.0966491699219,0.09720083326101303
461.5662841796875,0.13398557901382446
288.722412109375,0.08352255076169968
284.81024169921875,0.08266845345497131
403.5909423828125,0.14730605483055115
285.8525390625,0.1077813133597374
176.9014129638672,0.06478818506002426
216.68798828125,0.07464730739593506
462.1436767578125,0.130597323179245
267.0669860839844,0.08319758623838425
232.60015869140625,0.07441585510969162
205.5701141357422,0.07174959033727646
295.9508361816406,0.10240249335765839
140.7457733154297,0.04904253035783768
246.2174530029297,0.08067739754915237
350.64373779296875,0.10616026818752289
243.4453582763672,0.07456275820732117
271.211181640625,0.08356796205043793
271.81866455078125,0.0923977941274643
338.3227844238281,0.12962371110916138
323.9678039550781,0.1178676187992096
444.6099548339844,0.13152875006198883
304.0748596191406,0.08520574867725372
287.80682373046875,0.08071251958608627
415.11285400390625,0.12996047735214233
225.5906982421875,0.07924328744411469
372.974609375,0.1250479519367218
115.29821014404297,0.03962137550115585
467.369140625,0.17137876152992249
162.15423583984375,0.054990604519844055
81.41490173339844,0.029703833162784576
235.4027099609375,0.07328549027442932
161.5233154296875,0.06040772423148155
242.8573455810547,0.083799809217453
261.36810302734375,0.08758504688739777
183.8739471435547,0.057166896760463715
169.31968688964844,0.058194853365421295
221.85629272460938,0.07521997392177582
148.1153106689453,0.04620833322405815
239.35092163085938,0.08091819286346436
292.143798828125,0.09856338798999786
277.2255859375,0.09488057345151901
223.70040893554688,0.07872024178504944
232.43748474121094,0.07201889157295227
146.04898071289062,0.04663539677858353
228.1365966796875,0.0740058571100235
345.0768737792969,0.12348123639822006
278.8333435058594,0.09514157474040985
187.35140991210938,0.06064021587371826
344.7198181152344,0.11597765982151031
258.8678894042969,0.08957814425230026
224.8055877685547,0.08263318985700607
102.06439208984375,0.033920347690582275
203.79998779296875,0.07174701243638992
378.5605163574219,0.12142667174339294
126.43956756591797,0.04196445643901825
232.92965698242188,0.07821914553642273
492.6789245605469,0.16421595215797424
408.1988525390625,0.12102925777435303
439.05633544921875,0.13802222907543182
177.0923309326172,0.05702328309416771
178.99102783203125,0.059348203241825104
242.13340759277344,0.07622324675321579
328.0829162597656,0.10394664853811264
336.57806396484375,0.10387595742940903
236.76817321777344,0.07466873526573181
86.82152557373047,0.02444576285779476
148.78302001953125,0.050036944448947906
251.0826873779297,0.08058041334152222
227.2657928466797,0.07220815867185593
412.2460632324219,0.13475863635540009
328.8343811035156,0.1026502475142479
310.94830322265625,0.09698379039764404
291.0339660644531,0.09085959196090698
269.67987060546875,0.08395617455244064
268.46246337890625,0.0828690379858017
408.13739013671875,0.1305002123117447
338.0989685058594,0.10941110551357269
249.69970703125,0.0727720856666565
244.75021362304688,0.0735902488231659
345.9620361328125,0.10968278348445892
194.15243530273438,0.05799920856952667
167.10769653320312,0.05064830183982849
295.6576843261719,0.08993156254291534
319.32550048828125,0.09895128011703491
355.1021423339844,0.11338622868061066
356.6204833984375,0.10424410551786423
343.65533447265625,0.10105589032173157
227.42782592773438,0.07556122541427612
277.18267822265625,0.09069778770208359
390.206298828125,0.12327337265014648
416.0448913574219,0.12960182130336761
235.25546264648438,0.06620067358016968
323.6442565917969,0.10755889862775803
306.62738037109375,0.09516090154647827
465.7024841308594,0.17446021735668182
329.37664794921875,0.10615429282188416
228.29136657714844,0.06945022940635681
176.964111328125,0.05417861044406891
145.71728515625,0.04369604215025902
240.36363220214844,0.07775789499282837
316.629150390625,0.09606929868459702
233.40887451171875,0.08181740343570709
276.1602478027344,0.08959487080574036
259.22174072265625,0.07835503667593002
