Validation_MAE,Validation_MAPE
345.2730407714844,0.1139461100101471
291.5211181640625,0.08907708525657654
295.2466735839844,0.09440109133720398
190.0892791748047,0.06108328700065613
309.463134765625,0.09603320062160492
340.2038269042969,0.10752569139003754
280.74993896484375,0.08162712305784225
364.63201904296875,0.11264362186193466
407.83123779296875,0.12899556756019592
409.125244140625,0.12106719613075256
172.7679901123047,0.04892353713512421
160.88980102539062,0.04646845906972885
257.8497009277344,0.07268574833869934
238.5989990234375,0.06829293072223663
368.2234802246094,0.11980371177196503
414.94830322265625,0.13132236897945404
298.8934326171875,0.0874529704451561
205.21347045898438,0.06615739315748215
281.76458740234375,0.08468183130025864
638.4149169921875,0.17599552869796753
636.1943359375,0.17341648042201996
468.3839111328125,0.13446876406669617
505.43524169921875,0.16589635610580444
376.40704345703125,0.1311664879322052
191.13865661621094,0.058878831565380096
164.9067840576172,0.04708462581038475
398.5896911621094,0.12973609566688538
376.56207275390625,0.10920991748571396
492.1927490234375,0.15068313479423523
766.464111328125,0.2263481318950653
583.3921508789062,0.1597164273262024
286.6448974609375,0.07884003967046738
172.22630310058594,0.053891897201538086
207.58880615234375,0.06584221124649048
282.60675048828125,0.10056941956281662
219.35769653320312,0.07840248197317123
297.1248779296875,0.09455029666423798
237.59164428710938,0.07479266077280045
263.831787109375,0.09734761714935303
133.61590576171875,0.04205042123794556
279.12066650390625,0.08538800477981567
478.50592041015625,0.14162668585777283
488.4611511230469,0.14308592677116394
266.5731201171875,0.0857812762260437
143.3219757080078,0.04442543908953667
187.0712127685547,0.06367179751396179
234.81002807617188,0.07199423760175705
244.9142303466797,0.07450683414936066
268.8537292480469,0.080582395195961
315.35479736328125,0.08926796913146973
265.5118408203125,0.07726600021123886
238.203369140625,0.0853264257311821
162.9004364013672,0.05082550644874573
158.35443115234375,0.04992220923304558
394.96502685546875,0.1322060525417328
252.3019256591797,0.07627508044242859
320.9841613769531,0.09093611687421799
315.5977783203125,0.09062495827674866
211.81134033203125,0.061571624130010605
187.281005859375,0.0583612322807312
193.8624725341797,0.061558645218610764
204.4285888671875,0.06557992100715637
280.3036193847656,0.08690659701824188
296.9101257324219,0.08650669455528259
279.5896301269531,0.07823692262172699
401.865966796875,0.1298268735408783
301.2796630859375,0.09333573281764984
256.87115478515625,0.0871301144361496
271.60394287109375,0.08368083834648132
241.1129608154297,0.08543651551008224
275.9696960449219,0.08932539075613022
182.7549285888672,0.06041698902845383
118.10267639160156,0.040812790393829346
132.81040954589844,0.04669034108519554
278.51324462890625,0.08518695831298828
289.8626403808594,0.09295656532049179
340.7806396484375,0.11882974952459335
411.31915283203125,0.1399347186088562
151.0485382080078,0.05359342694282532
348.0910339355469,0.11774717271327972
305.9505615234375,0.09609523415565491
382.77557373046875,0.11728452146053314
167.50469970703125,0.05696859210729599
391.52777099609375,0.12959538400173187
264.4232177734375,0.08225685358047485
250.658935546875,0.0798102542757988
92.39251708984375,0.03284507617354393
360.8666687011719,0.11420594900846481
280.6266174316406,0.09869300574064255
275.9312438964844,0.09243010729551315
301.8161315917969,0.09324394911527634
249.31304931640625,0.08227747678756714
420.136474609375,0.1384294033050537
202.546630859375,0.0675596222281456
463.3067321777344,0.1421796828508377
476.099609375,0.14908593893051147
170.89959716796875,0.05768772214651108
228.94357299804688,0.07622525095939636
328.10076904296875,0.10646462440490723
270.58258056640625,0.08790767192840576
183.0585174560547,0.06491494923830032
272.9212341308594,0.0956585556268692
349.51239013671875,0.11957338452339172
270.72308349609375,0.10045145452022552
306.56072998046875,0.10436195135116577
278.6156005859375,0.08985289931297302
199.49273681640625,0.06672121584415436
549.9899291992188,0.16958916187286377
355.3197021484375,0.12511560320854187
243.6870574951172,0.09464794397354126
244.2626190185547,0.09081529825925827
398.0268249511719,0.12739971280097961
405.14398193359375,0.12806765735149384
354.95379638671875,0.11758333444595337
241.82847595214844,0.08662625402212143
386.2007751464844,0.12956446409225464
251.72128295898438,0.08911075443029404
296.1029968261719,0.09945833683013916
199.3096923828125,0.07055039703845978
332.64398193359375,0.11209067702293396
248.83953857421875,0.08703857660293579
125.55498504638672,0.044495657086372375
238.77017211914062,0.08682485669851303
187.94346618652344,0.07263877242803574
321.98944091796875,0.11327731609344482
393.5531921386719,0.12647020816802979
314.2586364746094,0.09790389984846115
369.199951171875,0.11848308891057968
204.4720458984375,0.0735936239361763
281.5361328125,0.09537181258201599
248.63076782226562,0.09249831736087799
330.89166259765625,0.11124736070632935
189.09092712402344,0.06623411178588867
257.69256591796875,0.08833609521389008
319.0596618652344,0.10561557859182358
315.1023864746094,0.10382629930973053
313.8192138671875,0.1086682677268982
281.1661071777344,0.1012163758277893
197.41635131835938,0.06249156594276428
389.4909362792969,0.1099122166633606
403.7724304199219,0.12758418917655945
325.0367431640625,0.09876968711614609
474.97882080078125,0.1409125179052353
333.43841552734375,0.10949607938528061
216.3114471435547,0.08276505768299103
460.00341796875,0.15071013569831848
348.1679382324219,0.10604144632816315
369.06341552734375,0.11947807669639587
172.51535034179688,0.06135435029864311
335.5275573730469,0.10433812439441681
180.97384643554688,0.05698477476835251
213.71334838867188,0.08336293697357178
329.1031494140625,0.11425115168094635
341.558837890625,0.10830149054527283
306.0640869140625,0.09486650675535202
290.01763916015625,0.07636461406946182
258.331787109375,0.0714060515165329
143.1316680908203,0.04922626167535782
292.564697265625,0.11023901402950287
241.25234985351562,0.09437495470046997
289.2701110839844,0.08732077479362488
395.56488037109375,0.11619378626346588
191.6676483154297,0.06431779265403748
477.84112548828125,0.1459437608718872
263.38031005859375,0.08562737703323364
328.75390625,0.13001497089862823
356.670654296875,0.1190498098731041
309.33258056640625,0.09283765405416489
447.5474548339844,0.1294327825307846
360.0057067871094,0.10797345638275146
336.98681640625,0.09823215007781982
364.4273376464844,0.11091601103544235
222.3695526123047,0.08529069274663925
361.0216979980469,0.12944912910461426
254.95770263671875,0.0743117555975914
375.2415466308594,0.10296689718961716
303.7265625,0.08193334192037582
253.84365844726562,0.0683230459690094
650.9326782226562,0.20622947812080383
840.2247924804688,0.3118985891342163
473.80157470703125,0.16822990775108337
280.87237548828125,0.0800066739320755
341.9314880371094,0.09165223687887192
222.55789184570312,0.059749722480773926
308.008544921875,0.08178152143955231
926.5457763671875,0.29224687814712524
1087.572998046875,0.40911731123924255
611.1927490234375,0.21206621825695038
298.4980163574219,0.08405926823616028
315.22601318359375,0.08379875123500824
442.9072265625,0.1181614100933075
438.71112060546875,0.11325310915708542
587.8123779296875,0.18701720237731934
1072.8914794921875,0.3704896569252014
764.9909057617188,0.2559959888458252
435.37689208984375,0.11296205967664719
646.173095703125,0.16034646332263947
575.06787109375,0.16184237599372864
579.307861328125,0.15464863181114197
1406.5390625,0.4304956793785095
2036.491455078125,0.6999602317810059
1273.29150390625,0.4006083607673645
368.950439453125,0.10806380957365036
327.638427734375,0.08863325417041779
257.2406005859375,0.0725281834602356
325.582275390625,0.0896611213684082
615.2538452148438,0.19954627752304077
953.119140625,0.3279505670070648
1086.65869140625,0.3366398811340332
705.9193115234375,0.16944366693496704
669.4210205078125,0.17014913260936737
539.2877807617188,0.1455334722995758
322.5326843261719,0.0889122486114502
582.861083984375,0.18757060170173645
1031.84228515625,0.3752397298812866
643.15087890625,0.22040526568889618
290.30645751953125,0.08276386559009552
364.4656677246094,0.0983484536409378
395.2294921875,0.10385885834693909
216.14781188964844,0.05612153932452202
253.67916870117188,0.0865766629576683
289.2244567871094,0.1088772863149643
374.40911865234375,0.13149383664131165
298.2295227050781,0.08377330750226974
393.57427978515625,0.11169254034757614
284.35577392578125,0.07758186757564545
321.0751647949219,0.08831491321325302
651.5654907226562,0.21878211200237274
1128.873779296875,0.40256449580192566
948.4205322265625,0.29197394847869873
452.11419677734375,0.11763274669647217
507.63897705078125,0.13265593349933624
571.9078369140625,0.142378568649292
332.2181091308594,0.09231417626142502
193.15237426757812,0.05966435372829437
264.1977233886719,0.10364530980587006
215.907470703125,0.0770377665758133
179.02194213867188,0.05700918287038803
289.0632019042969,0.08756028115749359
380.69061279296875,0.1075841411948204
199.27325439453125,0.05483478307723999
248.76748657226562,0.08661071956157684
213.47105407714844,0.07965170592069626
331.1517333984375,0.11259913444519043
336.5657043457031,0.10181041806936264
264.09552001953125,0.07558657974004745
285.4577331542969,0.08308304101228714
228.970703125,0.07006335258483887
253.7623291015625,0.09070548415184021
109.50712585449219,0.04300004243850708
163.63685607910156,0.05516960471868515
278.80767822265625,0.082574762403965
391.781005859375,0.10675635188817978
256.2337341308594,0.07369048148393631
381.2652282714844,0.12000036239624023
280.0853576660156,0.09556152671575546
356.2478942871094,0.13645273447036743
266.88006591796875,0.09333166480064392
335.04510498046875,0.10183944553136826
248.17422485351562,0.07675175368785858
311.5054626464844,0.10292693227529526
290.2017517089844,0.0905892476439476
261.83966064453125,0.08278544247150421
191.7228240966797,0.06957171112298965
352.38055419921875,0.11768057942390442
238.41781616210938,0.0649489089846611
248.93502807617188,0.07628026604652405
172.10348510742188,0.05261299014091492
298.5391540527344,0.09454430639743805
315.1352844238281,0.10468988865613937
264.37164306640625,0.10140281170606613
253.50938415527344,0.08735605329275131
281.64312744140625,0.08904954791069031
410.33935546875,0.11401721835136414
190.18136596679688,0.060244910418987274
343.867919921875,0.11622662842273712
413.73138427734375,0.13808970153331757
536.5103759765625,0.16644319891929626
261.5899353027344,0.08769248425960541
303.7581481933594,0.09561502933502197
258.5111999511719,0.09475579112768173
351.6483154296875,0.12052382528781891
283.001953125,0.09427403658628464
220.31466674804688,0.08063147217035294
394.498779296875,0.14005500078201294
345.08587646484375,0.1143876239657402
341.4820251464844,0.11464542150497437
257.1624755859375,0.07857246696949005
243.45675659179688,0.09012377262115479
194.45957946777344,0.07119026780128479
267.9157409667969,0.09006127715110779
394.2584228515625,0.12522807717323303
204.17379760742188,0.07231838256120682
167.77069091796875,0.05629020184278488
411.0086364746094,0.13087251782417297
342.23211669921875,0.10889263451099396
281.0833740234375,0.0922856554389
301.20361328125,0.10524849593639374
398.54132080078125,0.13458286225795746
219.78060913085938,0.07924993336200714
195.01718139648438,0.07059301435947418
285.5329895019531,0.09673181176185608
387.6266784667969,0.12065743654966354
532.0242309570312,0.17456601560115814
392.4822692871094,0.12021632492542267
364.417724609375,0.11492079496383667
195.387939453125,0.06621915102005005
227.25204467773438,0.08009830862283707
165.09451293945312,0.05715828761458397
212.77041625976562,0.06936804205179214
258.5675964355469,0.09737980365753174
223.44287109375,0.0673978179693222
270.9587707519531,0.08567925542593002
160.76443481445312,0.054513029754161835
396.117431640625,0.13525879383087158
477.8800048828125,0.15469621121883392
183.46910095214844,0.05335918068885803
166.46890258789062,0.0516594760119915
261.6910095214844,0.09432241320610046
187.68087768554688,0.055493444204330444
304.9873962402344,0.09876945614814758
281.25885009765625,0.0924387201666832
