Validation_MSE,Validation_MAPE
15730.7578125,0.03869558125734329
28933.857421875,0.041794903576374054
25836.498046875,0.040346212685108185
5341.6806640625,0.018090542405843735
21467.578125,0.035068005323410034
18283.04296875,0.0307853352278471
14147.625,0.03864368796348572
13249.8232421875,0.027715250849723816
7613.0771484375,0.02172318659722805
5131.47802734375,0.01732705533504486
8445.603515625,0.0219794400036335
14116.9677734375,0.02299395762383938
69473.640625,0.06438883394002914
102012.7421875,0.07258004695177078
92681.953125,0.06766781210899353
19187.29296875,0.02569495141506195
15605.0615234375,0.03245406597852707
28865.77734375,0.02725283056497574
47195.15625,0.03691721707582474
51045.55859375,0.03976523131132126
46683.5703125,0.04551564157009125
43094.3359375,0.03957197070121765
19962.38671875,0.025708651170134544
36985.10546875,0.035517916083335876
257728.046875,0.08843958377838135
126529.3046875,0.05472586676478386
12539.91796875,0.023303313180804253
23996.4453125,0.03615032136440277
11101.982421875,0.026552272960543633
16396.15625,0.03469488024711609
10657.9599609375,0.020550470799207687
9867.6474609375,0.017377881333231926
14590.8203125,0.024359911680221558
24607.40234375,0.02304222248494625
37803.9609375,0.0315898060798645
42117.5234375,0.03231089189648628
11735.11328125,0.02358090877532959
4437.71875,0.012031389400362968
34465.94140625,0.04248587787151337
71385.75,0.06643234193325043
48598.1328125,0.046021975576877594
55221.609375,0.048727333545684814
22971.66796875,0.03032936528325081
55983.5859375,0.06610194593667984
20295.015625,0.038048483431339264
8186.849609375,0.01748260110616684
9298.751953125,0.02100849151611328
15589.509765625,0.028754744678735733
24824.62109375,0.03192503750324249
13056.3359375,0.0186576247215271
17893.642578125,0.02687877230346203
7874.57568359375,0.017641356214880943
30497.06640625,0.04177107661962509
14764.6708984375,0.02710438333451748
15803.3583984375,0.030590452253818512
9384.240234375,0.022248223423957825
9656.369140625,0.021778590977191925
10102.36328125,0.026745401322841644
19034.326171875,0.03391692787408829
21631.50390625,0.031129224225878716
20364.4765625,0.03059954196214676
24702.265625,0.03187134116888046
10456.3935546875,0.021678341552615166
19220.62890625,0.03412503004074097
10279.2509765625,0.02168397419154644
10250.458984375,0.025576835498213768
8547.939453125,0.022441847249865532
16682.90625,0.02598937414586544
31555.763671875,0.050313882529735565
43096.53125,0.0461244136095047
21179.201171875,0.028024300932884216
16681.40234375,0.02675636112689972
23362.30078125,0.025252578780055046
42619.16015625,0.047281570732593536
20017.501953125,0.032065220177173615
11014.2265625,0.025286313146352768
9369.6630859375,0.02720993384718895
6993.9541015625,0.024462614208459854
9564.951171875,0.03246699646115303
7984.1103515625,0.023115139454603195
31424.0078125,0.03679170459508896
19741.2734375,0.02350032329559326
53432.5,0.047388575971126556
18609.96875,0.02622479945421219
103117.96875,0.07231459021568298
9954.7470703125,0.022578895092010498
12791.75,0.02237432263791561
21743.27734375,0.03467489033937454
8293.970703125,0.028957290574908257
7933.1875,0.02360866591334343
10779.416015625,0.02944159135222435
23701.201171875,0.0375409796833992
38155.80078125,0.047185979783535004
24850.537109375,0.030683167278766632
17782.078125,0.027706420049071312
18863.927734375,0.032643336802721024
13444.458984375,0.03300905600190163
14567.455078125,0.029467374086380005
23368.662109375,0.034442052245140076
17081.748046875,0.034185685217380524
11608.31640625,0.02741757407784462
8413.8623046875,0.024036336690187454
11511.4677734375,0.02946503274142742
11755.853515625,0.03080536425113678
19796.75390625,0.033021479845047
102900.1171875,0.06158369407057762
61798.7421875,0.05794134363532066
9330.71484375,0.024122878909111023
7795.40625,0.026049133390188217
12316.4833984375,0.032221827656030655
10401.4296875,0.030821209773421288
95610.2109375,0.07146419584751129
20084.009765625,0.03921055048704147
13268.8388671875,0.026784997433423996
73990.71875,0.05056595429778099
7501.8251953125,0.023650500923395157
19647.32421875,0.03232230991125107
9128.744140625,0.02883072942495346
8239.5947265625,0.025823300704360008
89765.9921875,0.06076621264219284
20554.66796875,0.03858746588230133
3131.521240234375,0.015951380133628845
12063.35546875,0.034737441688776016
7652.4833984375,0.02180073782801628
5224.9970703125,0.02196238562464714
19851.9453125,0.04265786334872246
14160.544921875,0.029862670227885246
10314.0810546875,0.026209896430373192
8135.265625,0.02609555795788765
4539.79345703125,0.01907755434513092
19743.6171875,0.04540754854679108
4624.6142578125,0.021117299795150757
14551.181640625,0.03790974244475365
13172.7578125,0.03385360166430473
6476.70703125,0.024203497916460037
40150.5703125,0.050698503851890564
6688.029296875,0.022360417991876602
2872.6328125,0.01537997554987669
7453.509765625,0.028355931863188744
12991.6982421875,0.03387840837240219
9746.9677734375,0.02728685364127159
2991.74658203125,0.017183436080813408
5859.970703125,0.022365083917975426
6979.30810546875,0.019013086333870888
55301.18359375,0.07632867991924286
12688.314453125,0.034697651863098145
12664.1005859375,0.03412748500704765
23960.6484375,0.03553413599729538
19618.353515625,0.04050331562757492
17136.771484375,0.03739273175597191
6781.703125,0.023565862327814102
9068.5732421875,0.023152893409132957
21702.857421875,0.04065873846411705
23183.91796875,0.04368160292506218
6883.28271484375,0.021750397980213165
4534.52197265625,0.02045312151312828
26366.00390625,0.034062352031469345
6660.11279296875,0.019337357953190804
19616.806640625,0.033897578716278076
10019.0283203125,0.030193530023097992
4194.0458984375,0.01705167442560196
10747.0263671875,0.02282731980085373
10141.044921875,0.02274734526872635
16343.2568359375,0.03504222631454468
20518.7109375,0.03795083239674568
19947.5234375,0.042894598096609116
22619.68359375,0.041230835020542145
11218.970703125,0.028769683092832565
49106.3359375,0.05789683759212494
37717.85546875,0.049239158630371094
31499.92578125,0.04705345258116722
41366.421875,0.04887968301773071
78827.9609375,0.06432311236858368
11356.224609375,0.026438934728503227
29220.732421875,0.040109604597091675
23318.23046875,0.032479800283908844
26227.599609375,0.04318323731422424
25349.333984375,0.03788185864686966
19559.3984375,0.03548368439078331
43417.3984375,0.05650406703352928
37042.9140625,0.05952712520956993
13217.7294921875,0.02678770385682583
10570.865234375,0.025274258106946945
59439.62109375,0.07756306976079941
64373.35546875,0.07587526738643646
17579.974609375,0.031010571867227554
9005.70703125,0.021312803030014038
25511.65625,0.04686778783798218
115222.671875,0.11292600631713867
91009.1171875,0.08889873325824738
93460.765625,0.07140086591243744
32792.8046875,0.04869883507490158
53111.5,0.0591236911714077
46434.9296875,0.0517662912607193
35987.453125,0.05075248330831528
15131.3740234375,0.029401425272226334
40447.42578125,0.05655499920248985
50732.59375,0.06381025165319443
114657.8984375,0.07990243285894394
62953.1328125,0.052310001105070114
17001.96484375,0.03447349742054939
8427.8095703125,0.026939649134874344
12889.443359375,0.030144115909934044
28181.64453125,0.04212149977684021
18650.373046875,0.035177331417798996
