Testing_MAE,Testing_MAPE
262.615234375,0.08327923715114594
156.48294067382812,0.04269976541399956
157.24966430664062,0.042211420834064484
171.4183349609375,0.046095892786979675
178.8353729248047,0.05317317694425583
346.30419921875,0.10222318768501282
183.74951171875,0.053712666034698486
208.90896606445312,0.06598946452140808
148.12269592285156,0.041271813213825226
312.5279541015625,0.09411051869392395
349.0310974121094,0.09604662656784058
522.2965698242188,0.15621720254421234
818.571533203125,0.22531363368034363
235.087646484375,0.06053271144628525
476.6165771484375,0.1290714144706726
1003.89599609375,0.4662080407142639
193.44036865234375,0.06297080218791962
285.2884521484375,0.08009877800941467
309.29937744140625,0.09117098897695541
460.12652587890625,0.1379278153181076
247.91946411132812,0.06958244740962982
215.86569213867188,0.0548267737030983
329.29937744140625,0.08157029747962952
407.4239501953125,0.1115548238158226
255.70492553710938,0.0643640011548996
233.30941772460938,0.06858006119728088
132.3887481689453,0.04041874408721924
315.4242858886719,0.09513064473867416
165.58966064453125,0.050652384757995605
287.62225341796875,0.09004110097885132
165.17047119140625,0.04992567002773285
112.9438705444336,0.03230917081236839
209.4879150390625,0.062190793454647064
293.7991638183594,0.08803941309452057
503.81585693359375,0.14388534426689148
109.9060287475586,0.03103826567530632
214.822998046875,0.07034566253423691
190.23782348632812,0.06108240410685539
150.76901245117188,0.05020129680633545
244.6951141357422,0.07582519948482513
479.08721923828125,0.1479676514863968
451.327392578125,0.12592463195323944
205.59152221679688,0.05808482691645622
244.3359375,0.07434910535812378
250.47341918945312,0.0835646241903305
268.80950927734375,0.08343580365180969
328.578125,0.11128765344619751
316.6187438964844,0.09986275434494019
146.5578155517578,0.039913713932037354
235.2915496826172,0.06320084631443024
181.96371459960938,0.051326967775821686
154.82057189941406,0.049738865345716476
156.20452880859375,0.04914653301239014
179.9114227294922,0.055989958345890045
572.25244140625,0.19361788034439087
230.138916015625,0.06982685625553131
219.72276306152344,0.05996018275618553
175.39254760742188,0.05235285684466362
163.79368591308594,0.04944884777069092
339.3770751953125,0.09289631247520447
444.1734313964844,0.1489056795835495
232.2071990966797,0.0757533609867096
314.11669921875,0.10463498532772064
254.20330810546875,0.07724028080701828
216.6592254638672,0.07230724394321442
232.15086364746094,0.08252622187137604
248.14971923828125,0.09095937013626099
259.92730712890625,0.08342790603637695
382.60498046875,0.13884451985359192
273.72210693359375,0.09837742894887924
213.37155151367188,0.07898889482021332
283.503662109375,0.09382607042789459
234.0858154296875,0.07766222953796387
149.3463134765625,0.04893413186073303
299.625732421875,0.10219928622245789
382.57464599609375,0.14237084984779358
283.52850341796875,0.10083816945552826
106.58403778076172,0.03523631393909454
100.99531555175781,0.03336501866579056
128.48983764648438,0.04261631891131401
367.76531982421875,0.1305939257144928
326.1850280761719,0.12923137843608856
172.4896697998047,0.0574970468878746
313.7587890625,0.1036347895860672
257.36376953125,0.1060417890548706
243.91600036621094,0.0941394791007042
289.21136474609375,0.0974256694316864
383.09661865234375,0.12565454840660095
225.6434326171875,0.08897696435451508
425.001953125,0.16492880880832672
276.92230224609375,0.09377744793891907
103.87664031982422,0.03530338779091835
268.4529724121094,0.0937972217798233
183.86767578125,0.06758427619934082
301.4904479980469,0.10824654996395111
169.80618286132812,0.06762050092220306
314.3598327636719,0.12659740447998047
191.83267211914062,0.06428305804729462
130.5459747314453,0.05269734561443329
205.29879760742188,0.07551631331443787
140.6937255859375,0.0544755682349205
259.56951904296875,0.10884973406791687
272.7199401855469,0.10584355890750885
393.2169189453125,0.16032004356384277
131.507080078125,0.04889686405658722
155.8822784423828,0.056576721370220184
188.76988220214844,0.06827014684677124
359.16021728515625,0.13770660758018494
299.70843505859375,0.10547610372304916
309.8885803222656,0.11658572405576706
306.33111572265625,0.13008330762386322
228.81198120117188,0.08594755828380585
173.12530517578125,0.06164640188217163
96.97218322753906,0.03600991889834404
130.6588134765625,0.04701966047286987
323.3395690917969,0.1113884449005127
331.2291259765625,0.13222558796405792
173.37399291992188,0.06830088794231415
186.2756805419922,0.0687200278043747
162.42123413085938,0.0643153041601181
128.505615234375,0.04646901786327362
219.828857421875,0.08046059310436249
368.5486755371094,0.12744076550006866
470.22650146484375,0.19189244508743286
490.09063720703125,0.180165097117424
323.1771545410156,0.11609604209661484
141.9652099609375,0.0522986575961113
297.9560852050781,0.1293933093547821
260.7085876464844,0.10395485162734985
165.19775390625,0.06184844300150871
216.15847778320312,0.08524839580059052
747.1134643554688,0.2981733977794647
161.3492889404297,0.06399773061275482
135.42706298828125,0.050333015620708466
263.7256774902344,0.10045585036277771
149.8856201171875,0.05450744181871414
139.53036499023438,0.05327414721250534
110.33589172363281,0.039468102157115936
155.75930786132812,0.053117137402296066
398.09149169921875,0.15511558949947357
178.34556579589844,0.06521988660097122
263.5464782714844,0.09330540895462036
185.103759765625,0.06278670579195023
108.93663024902344,0.04018816351890564
215.9556884765625,0.08260568976402283
262.4382019042969,0.11979496479034424
208.3284149169922,0.07294884324073792
367.42364501953125,0.12298297882080078
658.8125,0.22591426968574524
347.5298767089844,0.11651229858398438
182.48765563964844,0.06285535544157028
181.89236450195312,0.06359626352787018
436.9853515625,0.15738297998905182
249.8607635498047,0.08081595599651337
191.2332763671875,0.07172535359859467
494.02777099609375,0.1513204723596573
167.0369110107422,0.059816233813762665
237.2075653076172,0.09444396197795868
414.38922119140625,0.1580938994884491
516.689697265625,0.18064998090267181
254.24407958984375,0.08254321664571762
206.83123779296875,0.06775762140750885
205.20233154296875,0.06265371292829514
222.17587280273438,0.06997445225715637
150.00482177734375,0.05473742634057999
384.89801025390625,0.13724307715892792
647.5592651367188,0.21947185695171356
299.60699462890625,0.0877833366394043
618.0924682617188,0.18026158213615417
377.99017333984375,0.0969821959733963
572.0465698242188,0.15220166742801666
286.8838806152344,0.07088115066289902
435.5574645996094,0.12913870811462402
248.923095703125,0.06620438396930695
287.96588134765625,0.09372758865356445
296.0246887207031,0.07386531680822372
