Testing_MAE,Testing_MAPE
189.6273193359375,0.06136690080165863
466.5101013183594,0.1405785083770752
307.9208679199219,0.080668143928051
139.46934509277344,0.038181744515895844
220.43212890625,0.05900506302714348
252.19998168945312,0.07368318736553192
83.41783905029297,0.022247280925512314
121.1531982421875,0.03304995596408844
151.0819854736328,0.04299629479646683
257.974609375,0.07226841151714325
278.6414794921875,0.07654799520969391
351.644775390625,0.10083143413066864
933.3751831054688,0.2624889612197876
255.6097412109375,0.06554785370826721
233.455322265625,0.06836142390966415
1014.0635986328125,0.46915894746780396
172.45101928710938,0.052447330206632614
446.51861572265625,0.11766891181468964
347.023681640625,0.09780856966972351
354.88983154296875,0.1037750095129013
145.26271057128906,0.04076157510280609
398.5379638671875,0.10829713195562363
734.0380249023438,0.20533820986747742
236.5828094482422,0.058233365416526794
147.62835693359375,0.04124889895319939
227.62655639648438,0.07336495816707611
191.94561767578125,0.05628696829080582
169.54666137695312,0.05483120307326317
184.30551147460938,0.05668488144874573
302.5043029785156,0.09534674137830734
148.83978271484375,0.048002179712057114
243.40701293945312,0.06809624284505844
211.34298706054688,0.06193707138299942
236.06512451171875,0.06913730502128601
482.373779296875,0.13346683979034424
166.96884155273438,0.048465367406606674
137.08700561523438,0.04038452357053757
237.3861083984375,0.07305510342121124
290.72381591796875,0.08131331950426102
131.86538696289062,0.039976201951503754
570.6654052734375,0.18371328711509705
301.84344482421875,0.08882533758878708
292.7635192871094,0.08231236785650253
290.4710388183594,0.08438696712255478
117.48478698730469,0.03741586208343506
185.54153442382812,0.05852508172392845
243.7710418701172,0.07807865738868713
343.8247985839844,0.10619394481182098
231.2082977294922,0.060105450451374054
235.4716033935547,0.06313470005989075
143.4308319091797,0.04031482711434364
147.6116180419922,0.04409802705049515
178.38629150390625,0.05599437654018402
161.17660522460938,0.048234935849905014
315.58416748046875,0.09798981994390488
175.2054901123047,0.050713829696178436
355.93011474609375,0.09894995391368866
151.54779052734375,0.040367480367422104
218.7315673828125,0.05906515568494797
382.69805908203125,0.10630066692829132
484.185546875,0.1699824333190918
490.65447998046875,0.19296859204769135
140.46099853515625,0.042912136763334274
303.3751220703125,0.09208790957927704
294.0350036621094,0.09300132095813751
259.2330627441406,0.08704467862844467
211.4591064453125,0.06994976103305817
222.8514404296875,0.07129077613353729
273.7059326171875,0.09080912917852402
142.5574188232422,0.04845329374074936
224.349609375,0.0821942612528801
293.1055603027344,0.09552246332168579
224.57528686523438,0.07182535529136658
400.2732849121094,0.12013697624206543
240.79733276367188,0.08295338600873947
167.97328186035156,0.05583132058382034
144.980224609375,0.05063064023852348
121.36083984375,0.03896578401327133
220.3767547607422,0.06958502531051636
368.10498046875,0.11656670272350311
419.67352294921875,0.14404860138893127
426.7458190917969,0.16355954110622406
168.81985473632812,0.055865272879600525
253.6860809326172,0.08420808613300323
248.51931762695312,0.09378635883331299
226.241455078125,0.08171510696411133
299.15667724609375,0.09749060869216919
422.978759765625,0.1354186087846756
149.28335571289062,0.05485408753156662
275.05718994140625,0.10084822028875351
250.4178466796875,0.08564241975545883
103.24504852294922,0.03525647521018982
230.16123962402344,0.0822286531329155
316.7816162109375,0.10646861791610718
129.462646484375,0.05092567205429077
309.66290283203125,0.13025334477424622
428.1115417480469,0.1746332347393036
144.29489135742188,0.049885209649801254
130.62435913085938,0.04831669479608536
274.4790954589844,0.0994204506278038
74.54659271240234,0.0290981438010931
118.38457489013672,0.0465477779507637
251.7425537109375,0.0902092456817627
302.5877685546875,0.11900115013122559
182.31689453125,0.07104255259037018
152.36581420898438,0.05462981015443802
203.57994079589844,0.07174453139305115
276.9129638671875,0.10239994525909424
381.660888671875,0.12958523631095886
312.4195556640625,0.11796166747808456
229.05380249023438,0.09007927030324936
203.8675537109375,0.07387690991163254
161.6895751953125,0.05779379606246948
134.94691467285156,0.05000760778784752
280.5819396972656,0.09818568825721741
372.41497802734375,0.13087904453277588
224.32632446289062,0.08731626719236374
131.42092895507812,0.051029905676841736
137.13551330566406,0.050073035061359406
75.45755004882812,0.02764548361301422
169.17657470703125,0.059352368116378784
207.46543884277344,0.07632128149271011
483.2327575683594,0.16560877859592438
329.62646484375,0.1283796727657318
434.68682861328125,0.15497033298015594
298.61480712890625,0.10182446241378784
143.66964721679688,0.0526387095451355
202.2533416748047,0.08034266531467438
202.6252899169922,0.07770757377147675
187.53990173339844,0.07098976522684097
273.2268981933594,0.11284041404724121
782.5018310546875,0.3251189887523651
187.40487670898438,0.07042738795280457
109.4367904663086,0.0391312837600708
224.07513427734375,0.08153975009918213
310.08935546875,0.1051798015832901
138.23997497558594,0.05611678585410118
266.6448059082031,0.09414908289909363
244.58737182617188,0.08580708503723145
509.35064697265625,0.20309367775917053
213.3236541748047,0.07566377520561218
212.59414672851562,0.07548448443412781
247.683837890625,0.08566635847091675
136.2683868408203,0.05059139057993889
251.13742065429688,0.09803169220685959
136.01223754882812,0.049035221338272095
81.0926742553711,0.027430860325694084
372.5660095214844,0.12821310758590698
625.0790405273438,0.21241211891174316
339.42852783203125,0.11402836441993713
182.7653045654297,0.06515836715698242
130.31053161621094,0.0496564581990242
338.74127197265625,0.12019990384578705
200.16539001464844,0.07057782262563705
161.00555419921875,0.061090391129255295
444.528564453125,0.13730669021606445
275.1399841308594,0.09006884694099426
164.10113525390625,0.05727346986532211
242.12814331054688,0.08645027875900269
517.7735595703125,0.17917445302009583
208.1779022216797,0.06752652674913406
151.07107543945312,0.04877987504005432
295.060302734375,0.08854459971189499
174.88681030273438,0.055816538631916046
250.20077514648438,0.07607629150152206
404.8721618652344,0.14581647515296936
714.4659423828125,0.2572524845600128
347.0691833496094,0.1000397652387619
705.9520874023438,0.21040049195289612
365.1922302246094,0.09057290852069855
475.00445556640625,0.12033675611019135
427.1866149902344,0.10758881270885468
450.49725341796875,0.11725332587957382
255.71963500976562,0.06860009580850601
218.28579711914062,0.06822428107261658
255.85397338867188,0.06042042374610901
257.5873107910156,0.06031526252627373
225.45480346679688,0.05946964770555496
221.0754852294922,0.05740085989236832
132.51625061035156,0.037563689053058624
223.4898681640625,0.06588007509708405
173.69000244140625,0.04352196678519249
370.17462158203125,0.10108830779790878
295.70245361328125,0.0770481750369072
323.94287109375,0.07903182506561279
322.1711730957031,0.07404171675443649
228.8059539794922,0.06183084845542908
285.15704345703125,0.08332937955856323
410.60791015625,0.10180488228797913
750.98291015625,0.18880407512187958
428.7719421386719,0.10854314267635345
499.366943359375,0.11117041110992432
